,X,text,topic,NRC_anger,NRC_anticipation,NRC_disgust,NRC_fear,NRC_joy,NRC_sadness,NRC_surprise,NRC_trust,NRC_negative,NRC_positive,sentiment_valence
3232,3231,"I worked with doctors in Wuhan to analyze their data from initial outbreak. Found that when #COVID19 affects the intestines, it takes longer for virus to clear the body vs. respiratory infection alone. Gut has massive surface area for virus to replicate: https://t.co/FjVWElechM https://t.co/HEl8lrLROi",3,0,0,1,1,1,0,0,1,2,1,-1.05
3233,3232,"Los gobiernos de diversos pa<U+00ED>ses han impulsado incentivos fiscales con agilidad para hacerle frente a la pandemia del #COVID19. M<U+00E9>xico lo sigue pensando. #T<U+00DA>QU<U+00C9>DICES? #DICES #Qu<U+00E9>dateEnCasa
@jagarzaramos @rgilzuarth @LiucyVZZ @RockStroke https://t.co/qzB33FZVsA",2,0,0,0,0,0,0,0,0,0,0,-0.25
3234,3233,"#CancelMCAS #MAPoli #MAEdu @MassGovernor 
Redeploy standardized testing resources to more important student needs this year.   It is just common sense, this is no time for #privatization agendas! #Covid19 @Mass_CPS https://t.co/Qv6xNRmLM4",3,0,1,0,0,1,0,0,2,0,3,1
3235,3234,"En el informe de @lopezobrador_ no se anunci<U+00F3> ninguna medida relevante para afrontar la crisis econ<U+00F3>mica del #COVID19.  En plena emergencia, ley<U+00F3> una pieza de divulgaci<U+00F3>n ideol<U+00F3>gica, embistiendo fantasmas del pasado y abandonando su deber como Jefe de Estado para unir a la Naci<U+00F3>n https://t.co/ldeCYZIIuC",5,0,0,0,0,0,0,0,0,1,0,-0.75
3236,3235,I<U+2019>m connecting live with @TEDchris and @WhitPennRod to talk about what our healthcare systems need to tackle the #COVID19 pandemic and prepare for future epidemics. https://t.co/lgKJpRGZ9E,3,1,1,0,1,0,1,1,0,1,2,-0.75
3237,3236,I ask that everyone take social distancing &amp; wearing a mask/face covering seriously. #COVID19 is a virus that can spread to anyone. https://t.co/TjzlBhYQsB,1,0,0,0,0,0,0,0,0,1,0,-0.5
3238,3237,"In light of #covid19, how do you pronounce ARDS? #medtwitter #rxtwitter",4,0,0,0,0,0,0,0,0,0,0,0
3239,3238,So a v notable development from @pablorodriguez today. He<U+2019>s written the House speaker to receive <U+201C>advice and assistance on the ability for the House of Commons administration to support &amp; facilitate virtual sittings...where it could conduct its regular business<U+201D> #COVID19 #cdnpoli https://t.co/OwAedVbv63,3,0,0,0,0,1,0,0,1,0,3,1.9
3240,3239,"When are we going to talk about the #COVID19 cover up by @realDonaldTrump ? 

He undercounted deaths in Puerto Rico as well. 

#TrumpGenocide
#TrumpOwnsEveryDeath
Official Counts Understate the U.S. Coronavirus Death Toll https://t.co/5axk9yH252",5,1,1,1,1,0,1,1,2,1,1,-0.15
3241,3240,"To everyone upset they're missing #Passover services over #COVID19, here is the moral:

When there's a plague, #StayTheFuckAtHome 

Thank you for coming to my sermon",4,2,1,1,2,0,3,0,2,3,2,-1.05
3242,3241,"First animal case of #COVID19 in the world...
Tiger at NYC Bronx Zoo positive for coronavirus. https://t.co/1t6ECULy1h",3,0,0,0,1,0,1,0,0,1,0,0.75
3243,3242,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
3244,3243,"With #COVID19, many have forgotten how to breathe (which does swifter harm than #coronavirus, I assure you). #Relax, #StayHome, and #rejuvenate. Have a wonderful #weekend. <U+0001F60C> #Stress #Anxiety #stressrelief #Rejuvenation   @New_YouTubers @_NewYoutubers   https://t.co/zBAhXdIESS",3,1,1,0,3,1,2,1,2,4,2,-0.95
3245,3244,"Bill Gates on his vision for re-opening the world post #COVID19 - rights will be restored based on mass vaccination status. 
Mass gathering (religious, entertainment, sports?) may NEVER come back. 
<U+201C>Germ Games like War Games<U+201D> <U+0001F633> 
All the way to the end to hear the disconnect. <U+0001F926><U+200D><U+2640><U+FE0F> https://t.co/Zsd9Tjmsoa",4,0,2,0,1,1,1,1,1,2,3,1.2
3246,3245,#ConferenciaDePrensa: #Coronavirus #COVID19 #Qu<U+00E9>dateEnCasaYa | 5 de abril de 2020 https://t.co/cpxGOK9A6l,1,0,0,0,0,0,0,0,0,0,0,0
3247,3246,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
3248,3247,Joint IMF <U+2013> @WHO appeal to policymakers:  Focus on the priorities needed to protect public health and put people back to work. We need to do both--save lives and save livelihoods. https://t.co/7AKYvg1s2X #coronavirus #COVID19 https://t.co/If0nugTaGp,3,0,1,0,0,1,0,0,1,0,3,1.5
3249,3248,"<U+0001F1E8><U+0001F1E6>#CANADA

New death: +2
New cases: +106

Total death: 233
Total cases: 14,018
Total recovered: 2,603
 
#Coronavirus #COVID19",3,1,1,1,1,0,1,1,0,1,0,0.05
3250,3249,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
3251,3250,"Hacia Barbados parten 101 enfermer@s, 95 de ellas mujeres, para ayudar en la lucha vs la #COVID19 en esa hermana naci<U+00F3>n. Con esta, son 15 brigadas Henry Reeve y casi 700 cooperantes, los que desde distintas partes del mundo suman esfuerzos para enfrentar la pandemia. https://t.co/PxMaXABlz4",2,0,0,0,0,0,0,0,0,0,0,-0.25
3252,3251,"@realDonaldTrump is scalping this nasty CNN reporter over #Hydroxycloroquine right now &amp; I love it! Why do democrats &amp; the media NOT WANT all Americans to have access to the therapeutic for #COVID19 known as #Hydroxycloroquine with some #Azithromycin added, side of zinc <U+2764><U+FE0F> #MAGA",1,1,0,1,1,2,1,0,2,1,3,1.55
3253,3252,"@nytimes Trump could say the sky is blue, and the fake news media would show an overcast sky, and say @realDonaldTrump is lying, the sky is gray!
#FakeNews #EnemyOfThePeople 
#COVID19",3,1,0,2,0,0,2,1,1,3,1,-1.95
3254,3253,#Atenci<U+00F3>n Jap<U+00F3>n dar<U+00E1> apoyo econ<U+00F3>mico a cada hogar afectado por #covid19. Esto es lo que les dar<U+00E1>: https://t.co/qJ2ynY3j4z,2,0,0,0,0,0,0,0,0,0,0,0
3255,3254,"Comparing #COVID19 Projections (https://t.co/zMKuQ4SUKg) with reported data by Covid Tracking (https://t.co/4t2dvr7NL1) for Apr 5:
- Overestimation of hospitalizations: 8 times
- Overestimation of of ICU beds needed: 6.4 times
- Overestimation of ventilators needed: 40.5 times https://t.co/lIYtSPPRp8",1,0,0,0,0,0,0,0,0,0,0,0
3256,3255,"How many #COVID19 tests are available ""illegitimate"" MR. President......... a a a...... ""Mike"".... Thank you Mr. President.....your ass looks so great tonight",4,1,0,1,1,0,1,1,1,2,1,0.8
3257,3256,"A Puerto Rican medical resident &amp; 3 engineers, all of whom did their schooling on the island, have created an intubation box for doctors nurses &amp; respiratory therapist to protect themselves when putting a breathing tube down the throat of someone who may be infected with #Covid19 https://t.co/rPutAZ126V",3,0,1,0,1,0,0,0,1,0,2,-0.25
3258,3257,"WOW! MEDIA CAUGHT RED-HANDED USING DUMMIES IN PANDEMIC FOOTAGE!!
https://t.co/JySNs1KfPc
#covid19 #dummy #coronavirus #CoronaVirusHOAX #coronavirustruth #coronavirusoutbreak #jeffc #mediamanipulation #coronadummy #covidiots https://t.co/RkWA5LgbrA",3,0,0,0,1,0,1,0,0,2,0,-1
3259,3258,"En el informe de @lopezobrador_ no se anunci<U+00F3> ninguna medida relevante para afrontar la crisis econ<U+00F3>mica del #COVID19.  En plena emergencia, ley<U+00F3> una pieza de divulgaci<U+00F3>n ideol<U+00F3>gica, embistiendo fantasmas del pasado y abandonando su deber como Jefe de Estado para unir a la Naci<U+00F3>n https://t.co/ldeCYZIIuC",5,0,0,0,0,0,0,0,0,1,0,-0.75
3260,3259,"Y'all have seen my rants against the Murray #COVID19 model. 

It predicts OVERWHELMED hospitals in the next 2 weeks!

Now we have actual stats on our hospitals and the models  have MASSIVELY OVERSTATED the impact. 

Are we wrecking the economy for no good reason?! 

Here. We. Go. https://t.co/iWLjNRMJe1",4,0,1,0,0,1,1,1,2,1,4,0.65
3261,3260,"Wife worked 1pm-1am last night in the ER. She got home at 3:45am after having a #COVID19 patient to end the night.

They were 27, struggling to breathe, and asking for the pain to stop.

She cried on the way home, slept until 11:30am, and was on her way back by 12:15pm today.",3,0,1,0,1,0,1,0,0,1,1,-1.4
3262,3261,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
3263,3262,"HERE<U+2019>S A STAT WORTH SHARING! 

Global #COVID19 #coronavirus total recoveries have passed 250,000.

That<U+2019>s nearly 4x the number of deaths.

There 1,200,000+ confirmed cases worldwide. 

(source @JohnsHopkins) https://t.co/XoRwdxBwLx",5,0,0,0,0,0,0,0,0,0,1,1.15
3264,3263,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
3265,3264,Can we all make sure everyone knows &amp; understands this #Evidencebased #medicine pyramid ? Everyone <U+27A1><U+FE0F>ALL PUBLIC &amp; ALL POLITICIANS. #COVID19 https://t.co/CMYB1sAveT,3,0,0,0,0,0,0,0,0,0,0,0
3266,3265,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
3267,3266,.@CMC_MarineCorps and @USMCSgtMaj deliver a message about #COVID19. https://t.co/5JTvvIlfcy,4,0,0,0,0,0,0,0,0,0,0,0
3268,3267,"Take action to slow the spread of #COVID19 by wearing a cloth face covering in public spaces, keeping at least 6 feet of physical distance, &amp; frequently washing your hands.
Make a cloth face covering from a t-shirt, scarf or cloth napkin. Learn more at https://t.co/bihJ3xEM15. https://t.co/IVZklVYUtS",1,0,1,0,0,0,1,0,0,0,3,0.8
3269,3268,"#BREAKING: US #COVID19 #coronavirus death toll jumps past 9,000.

The timeline:

<U+25B6><U+FE0F> 2/29: 1
<U+25B6><U+FE0F> 3/26: 1k
<U+25B6><U+FE0F> 3/28: 2k
<U+25B6><U+FE0F> 3/30: 3k
<U+25B6><U+FE0F> 4/1: 4k
<U+25B6><U+FE0F> 4/2: 5k
<U+25B6><U+FE0F> 4/3: 6k
<U+25B6><U+FE0F> 4/3: 7k
<U+25B6><U+FE0F> 4/4: 8k 
<U+25B6><U+FE0F> 4/5: 9k

(source @JohnsHopkins) 

#COVID19Pandemic https://t.co/uyYdlgCwTE",5,1,1,1,1,0,1,1,0,1,0,-1.95
3270,3269,"AMLO dio un Informe de Gobierno en Palacio Nacional.
Estos son los puntos m<U+00E1>s relevantes de su mensaje en medio de la contingencia del #COVID19. https://t.co/gonrzCkcur https://t.co/AVxIfXGTmG",2,0,0,0,0,0,0,0,0,0,0,0
3271,3270,"Seg<U+00FA>n informes de #Marvel, #Wakanda tiene 0 infectados por #COVID19, aprendamos de ellos!!!",2,0,0,0,0,0,0,1,0,0,1,0.75
3272,3271,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
3273,3272,"Une histoire de rapatriement qui finit bien, celle de Marie-Jade Morneau, de #Longueuil, et Mathilde Lafortune, de #Repentigny, coinc<U+00E9>es en #Inde depuis des semaines. Merci <U+00E0> Monique @m_pauze et son <U+00E9>quipe pour l<U+2019>excellent travail et collabo <U+0001F64C> #covid19 #BlocQc https://t.co/XkP4nV2KCC",2,0,0,0,0,0,0,0,0,1,0,-0.4
3274,3273,"She grew up in a war zone in Sri Lanka, then spent a decade in the Canadian army. Now Dr. Jeya Nadarajah is medical director of the infection control program at @MSHospital. She's one of many #heroes at my hometown hospital, getting us through #COVID19. https://t.co/ihQiBLEX5D https://t.co/SN2KQ6BLhb https://t.co/buwtDQdz74",3,0,1,0,4,0,1,0,3,3,2,0.15
3275,3274,"En el informe de @lopezobrador_ no se anunci<U+00F3> ninguna medida relevante para afrontar la crisis econ<U+00F3>mica del #COVID19.  En plena emergencia, ley<U+00F3> una pieza de divulgaci<U+00F3>n ideol<U+00F3>gica, embistiendo fantasmas del pasado y abandonando su deber como Jefe de Estado para unir a la Naci<U+00F3>n https://t.co/ldeCYZIIuC",5,0,0,0,0,0,0,0,0,1,0,-0.75
3276,3275,"HERE<U+2019>S A STAT WORTH SHARING! 

Global #COVID19 #coronavirus total recoveries have passed 250,000.

That<U+2019>s nearly 4x the number of deaths.

There 1,200,000+ confirmed cases worldwide. 

(source @JohnsHopkins) https://t.co/XoRwdxBwLx",5,0,0,0,0,0,0,0,0,0,1,1.15
3277,3276,My daughter<U+2019>s stuffed penguin has more PPE than some health care providers. #COVID19 #GetMePPE https://t.co/2uLxICjIIK https://t.co/iikSuGlIKW,4,0,0,0,0,0,0,0,0,0,0,1
3278,3277,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
3279,3278,"#COVID19 is one of the biggest international threats that the @UN has faced over its 75-year history.
 
Here in New York and around the world, we need solidarity and partnerships to defeat this virus.
 
Only by working #together will we prevail. https://t.co/2n8Nmcx1Ky",4,0,1,0,0,1,0,0,1,2,2,0
3280,3279,I'm a #bandito. #SocialDistancing #COVID19 @twentyonepilots @CDCgov #facemask @tylerrjoseph https://t.co/nGxPVkKQ1L,5,0,0,0,0,0,0,0,0,0,0,0
3281,3280,"4/7 There are times when #PublicHealth must act with speed over perfection. In other cases, we must wait for the science as we continue with all the protections that have been proven time and again to work. 
#COVID19 
#StayHomeSaveLives",3,0,4,0,0,1,0,1,3,1,2,1.4
3282,3281,"<U+0001F6A8>[Actualizaci<U+00F3>n]<U+0001F6A8>
 #URGENTE se confirman 9 nuevos casos de #Covid19 en el Pa<U+00ED>s, uno de ellos se convierte en el primer caso comunitario, el municipio de Patz<U+00FA>n queda bajo cord<U+00F3>n sanitario y estar<U+00E1>n resguardados por PNC y el ej<U+00E9>rcito<U+0001F637><U+0001F1EC><U+0001F1F9> #Qu<U+00E9>dateEnCasa #JuntosSaldremosAdelante https://t.co/5orqZMRRUU",2,0,0,0,0,0,0,0,1,0,1,0.4
3283,3282,"What Trump<U+2019>s saying here is irresponsible: WE DON<U+2019>T ACTUALLY KNOW that it<U+2019>s not dangerous for folks w/ #COVID19.

Example: Aspirin is a safe drug<U+2014>EXCEPT FOR IN KIDS W/ FEVERS, in whom it was used for a long time because we ASSUMED it was so safe. 

It<U+2019>s why we have to STUDY it. https://t.co/BLy1lEUYaf",3,0,2,0,1,1,0,0,1,2,2,-0.8
3284,3283,"INCREDIBLE. As soon as #FilmYourHospital began trending &amp; Queens residents began saying the media was lying<U+2014>the hospital at the <U+201C>epicenter<U+201D> is suddenly less busy. 

I have established connection with an admitted #Covid19 patient inside. 

Stay tuned...

https://t.co/J8AOt78OiF",4,0,1,0,1,1,1,1,1,0,2,2
3285,3284,"Boston City Hall lit for the #LoveFromBoston campaign. 

We continue to thank those working on the front lines of this #COVID<U+30FC>19 pandemic from 1st responders, medical personal, and essential workers. 

Help them help you, #StayHomeSaveLives. 

#Covid_19 #Covid19 #Coronavirus https://t.co/8bZzuCkl65",4,0,2,0,3,0,1,0,3,1,4,0.75
3286,3285,"Dr. Shiva is an MIT PhD in Biological Engineering. 
He believes the fearing mongering #COVID19 is really being used by the Deep State to crash Trump's economy for political gain.
Dr Anthony Fauci represents multiple leftist entities to undermine Trump's #MAGA.   
#Trump2020 #KAG https://t.co/8L6ZGwvHG5",1,0,1,0,2,1,1,2,1,2,1,-1.35
3287,3286,"This is incredibly touching. @FDNY firefighters gather outside a New York hospital to applaud doctors and nurses who are fighting on the frontlines of #COVID19.

https://t.co/aV4ds3LSpZ",2,1,0,0,1,0,1,0,1,1,0,1.3
3288,3287,"This is incredibly touching. @FDNY firefighters gather outside a New York hospital to applaud doctors and nurses who are fighting on the frontlines of #COVID19.

https://t.co/aV4ds3LSpZ",2,1,0,0,1,0,1,0,1,1,0,1.3
3289,3288,"A ti, due<U+00F1>o de una #MiPYME queremos decirte que #EstamosContigo. Hemos propuesto al @GobiernoMX medidas que te permitan seguir dando empleo y hacer frente al #COVID19. Presidente, no le d<U+00E9> la espalda a quienes dan vida y empleo a M<U+00E9>xico #NoNosDetieneElVirus <U+0001F1F2><U+0001F1FD> https://t.co/1tUnxWPn4b",2,0,0,0,0,0,0,0,0,0,0,0
3290,3289,"It<U+2019>s a lot cheaper for a turd like #JeffBezos to make a <U+201C>charitable<U+201D> donation of 200 million than it is to pay his workers a liveable wage with healthcare. 

This is the same noblesse oblige bullshit that perpetuates billionaire worship in the name of charity. 

#COVID19 #Amazon",5,0,2,0,1,3,0,0,3,1,4,1.65
3291,3290,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
3292,3291,https://t.co/c5Yxu1WQGe #COVID19,1,0,0,0,0,0,0,0,0,0,0,0
3293,3292,"He didn<U+2019>t die of natural causes. 

My father was murdered for working to end racism, war and poverty and for speaking truth to White people in power who didn<U+2019>t want to share it. 

The evils he opposed then still exist now. 

#COVID19 is revealing just how much. https://t.co/zUAh9aaSQP",1,2,2,1,4,2,2,0,4,4,4,-3.05
3294,3293,"M<U+00E9>xico suma 253 nuevos casos de #covid19; es el mayor aumento desde el inicio de la pandemia en el pa<U+00ED>s.

MUY IMPORTANTE hacer conciencia que estos d<U+00ED>as NO son vacaciones.

<U+00A1><U+00A1><U+00A1>#Qu<U+00E9>dateEnCasa: cuida tu salud y la de tu familia!!! https://t.co/ZA5nvarzzx",5,0,0,0,0,0,0,0,0,0,1,0
3295,3294,"Last Month during one of his press conferences, @JustinTrudeau had a message for Canadian children about how they can do their part in the fight against #COVID19. It's a powerful statement, one that deserves a version all kids will want to watch. #StayHomeSaveLives #LEGO https://t.co/7r4rMX6tax",4,2,2,1,3,1,0,0,2,1,2,0.25
3296,3295,"Far more people in US have #COVID19 than you think
Feckless federal response created such delays in testing that most cases aren't confirmed, even now. We don<U+2019>t know approximately how many people are infected, but it<U+2019>s certainly more than the current count https://t.co/CvUUNxfHqe",3,0,0,0,0,0,0,0,2,0,2,-1.85
3297,3296,"@JeromeAdamsMD @soledadobrien The week BEFORE your cute little poem downplaying #COVID19 @JoeBiden warned us about Trump<U+2019>s poor leadership skills. 

Meanwhile, you hid in the shadows &amp; promoted Trump<U+2019>s propaganda. 

Man up &amp; STOP lying! https://t.co/BBVIh9umdE",3,1,0,1,0,0,0,0,0,2,1,-1
3298,3297,"<U+00BF>Por qu<U+00E9> fallecen o sufren infecci<U+00F3>n grave por #COVID19 los profesionales #sanitarios j<U+00F3>venes y sanos?

<U+27A1><U+FE0F> Las pol<U+00ED>ticas de protecci<U+00F3>n ignoran el probable impacto de la dosis de exposici<U+00F3>n del virus en la gravedad. Y Espa<U+00F1>a es de los pa<U+00ED>ses que peor protege a sus profesionales <U+0001F61E> https://t.co/rvJyv5yTjf",2,0,0,0,1,0,1,0,0,2,0,-1
3299,3298,"#COVID19 - the gift that keeps on giving. 
Those of you who flat-out refuse to practice social distancing - this is on you. You're why this will morph into a seasonal virus. You're why lives will continue to be lost and why doctors choose which patients live and which ones die. https://t.co/y7nboCOjed",3,0,2,0,1,1,2,1,1,4,4,-0.8
3300,3299,"Encouraging signs #COVID19 spread may be slowing in many cities, especially northeast. Mitigation is working. New cases are nonetheless still building nationally; and southeast, New Orleans, sunbelt, southern California, Detroit, among others; remain areas of significant concern. https://t.co/2WrB6tYher",3,0,0,0,0,0,0,0,0,0,2,2.05
3301,3300,"By following recommendations from the @CDCgov and practicing social distancing, we can work together to keep our communities safe, flatten the curve, and slow the spread of #COVID19 https://t.co/NhJjQjuS4z",1,0,0,0,0,1,0,0,1,0,1,1.55
3302,3301,"Dr Fauci on CBS: <U+201C>To say we have it under control, Margaret, would be a false statement. We are struggling to get it under control."" #coronavirus #COVID19",5,0,0,0,0,0,0,0,1,0,1,-1.1
3303,3302,Some of #NewYorksFinest #FirstResponders from @EastchesterPDNY delivered delicious pizzas from Ciao Restaurant to our #HealthCareHeroes at #NYPLawrence. #ThankYou for thinking of our #NYPHeroes as we fight #COVID19 together! #Solidarityat8 https://t.co/hFIPgKNmhz,4,1,0,0,1,1,0,0,0,1,1,0
3304,3303,"HERE<U+2019>S A STAT WORTH SHARING! 

Global #COVID19 #coronavirus total recoveries have passed 250,000.

That<U+2019>s nearly 4x the number of deaths.

There 1,200,000+ confirmed cases worldwide. 

(source @JohnsHopkins) https://t.co/XoRwdxBwLx",5,0,0,0,0,0,0,0,0,0,1,1.15
3305,3304,.@JEDunn reports screening employees for #COVID19 symptoms before allowing them on jobsites. https://t.co/xSVU6UcZVI #TPSS #AI #IoT #5G #digitaltransformation #futureofwork #cloud #PeggySmedley #coronavirus #construction #infrastructure #podcast https://t.co/O5BcKWIOrH,3,0,0,0,0,0,0,0,0,0,0,-0.65
3306,3305,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
3307,3306,#Corona #COVID #COVID19 #coronavirus #ChineseVirus https://t.co/JE5BcuVQG9,4,0,0,0,0,0,0,0,0,0,0,0
3308,3307,"This community north of Philadelphia is doing an impressive job of sharing helpful information about grocery stores. Way to go, #MontcoPA!

 https://t.co/ishLJ7nyqa (mobile version: https://t.co/B5cHQr1cAz) #COVID19 https://t.co/Q8uEB0CEWa",4,0,1,0,0,1,0,0,1,0,4,2.5
3309,3308,"Rep<U+00FA>blica Dominicana hoy elevamos nuestra Gloriosa Bandera Nacional <U+0001F1E9><U+0001F1F4> por los cielos de nuestra quisqueya amada <U+0001F681> en honor a todos los grandes h<U+00E9>roes que luchan para combatir esta pandemia. 

#FARDContraElCovid19 #SomosLaFARD #CoronaVirusRD #Covid19RD #COVID19 https://t.co/Mqgery4kpZ",2,0,0,0,0,0,0,0,1,0,1,1
3310,3309,"A inicios de la siguiente semana daremos a conocer los detalles de diversos programas de #cr<U+00E9>dito, a trav<U+00E9>s de los cuales se va a apoyar a la micro y peque<U+00F1>a empresa, con el objetivo de mitigar el impacto econ<U+00F3>mico del #COVID19 en el #pa<U+00ED>s.",2,0,0,0,0,0,0,0,0,0,0,-0.25
3311,3310,Thank you @GovLarryHogan for allowing PAs to serve our patients to fullest extent of our training! We are here to  fight #COVID19 Our colleagues in DC still do not. @MayorBowser @MurielBowser you have the power to do this! PleaseRT #PAsAreTheSolution #PAsNeedFullPracticeAuthority,1,0,0,0,0,0,0,0,1,1,0,0.5
3312,3311,"In the 24 hours through 12 a.m. on Friday, 562 people <U+2014> or one almost every two-and-a-half minutes <U+2014> died from the virus in New York State, bringing the total death toll to nearly 3,000, double what it was only three days before. #COVID19 #NewYork  https://t.co/kaRV8Lh78I",3,1,1,1,1,0,1,1,0,2,0,-1.55
3313,3312,"En el informe de @lopezobrador_ no se anunci<U+00F3> ninguna medida relevante para afrontar la crisis econ<U+00F3>mica del #COVID19.  En plena emergencia, ley<U+00F3> una pieza de divulgaci<U+00F3>n ideol<U+00F3>gica, embistiendo fantasmas del pasado y abandonando su deber como Jefe de Estado para unir a la Naci<U+00F3>n https://t.co/ldeCYZIIuC",5,0,0,0,0,0,0,0,0,1,0,-0.75
3314,3313,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
3315,3314,At the grocery store today! #coronavirus #COVID19 https://t.co/R3naJ8FlAG,4,0,1,0,0,0,0,0,0,0,1,0
3316,3315,"A las 19:00 hrs de este domingo 5 de abril de 2020 tenemos en #M<U+00E9>xico:

94 decesos
2143 casos confirmados de #Covid19 
5209 casos sospechosos
10682 casos negativos

#COVID19mx https://t.co/HpaUo3coFX",2,0,0,0,0,0,0,0,0,0,0,0
3317,3316,"@sharpe_way @LarrySharpe Larry, not only are my 2 vape shops closed because of #COVID19 indefinitely but because of @NYGovCuomo flavor ban that takes effect in 45 days I don<U+2019>t get the chance to liquidate 200k of inventory. NY FCKD us &amp; stole our businesses",4,0,0,0,0,0,0,1,0,1,0,-0.25
3318,3317,She<U+2019>s not worried about #coronavirus. Because <U+201C>I<U+2019>m covered in Jesus<U+2019> blood.<U+201D>  https://t.co/WNmZkjNzmd #COVID19,1,0,0,0,0,0,1,0,0,1,0,-0.75
3319,3318,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
3320,3319,"En el informe de @lopezobrador_ no se anunci<U+00F3> ninguna medida relevante para afrontar la crisis econ<U+00F3>mica del #COVID19.  En plena emergencia, ley<U+00F3> una pieza de divulgaci<U+00F3>n ideol<U+00F3>gica, embistiendo fantasmas del pasado y abandonando su deber como Jefe de Estado para unir a la Naci<U+00F3>n https://t.co/ldeCYZIIuC",5,0,0,0,0,0,0,0,0,1,0,-0.75
3321,3320,"En el informe de @lopezobrador_ no se anunci<U+00F3> ninguna medida relevante para afrontar la crisis econ<U+00F3>mica del #COVID19.  En plena emergencia, ley<U+00F3> una pieza de divulgaci<U+00F3>n ideol<U+00F3>gica, embistiendo fantasmas del pasado y abandonando su deber como Jefe de Estado para unir a la Naci<U+00F3>n https://t.co/ldeCYZIIuC",5,0,0,0,0,0,0,0,0,1,0,-0.75
3322,3321,"The people dying from #COVID19 are family members, co-workers, community leaders, artists, teachers, friends, beloved. 

Don<U+2019>t state numbers without seeing faces and acknowledging grief.

I, too, mourn.",3,1,0,1,1,0,3,0,0,3,2,-1.15
