,X,text,topic,NRC_anger,NRC_anticipation,NRC_disgust,NRC_fear,NRC_joy,NRC_sadness,NRC_surprise,NRC_trust,NRC_negative,NRC_positive,sentiment_valence
1259,1258,#ConferenciaDePrensa: #Coronavirus #COVID19 #Qu<U+00E9>dateEnCasaYa | 5 de abril de 2020 https://t.co/cpxGOK9A6l,1,0,0,0,0,0,0,0,0,0,0,0
1260,1259,#ConferenciaDePrensa: #Coronavirus #COVID19 #Qu<U+00E9>dateEnCasaYa | 5 de abril de 2020 https://t.co/cpxGOK9A6l,1,0,0,0,0,0,0,0,0,0,0,0
1261,1260,"New preprint<U+0001F9A0>: 

Level of IL-6 predicts respiratory failure in hospitalized symptomatic #COVID19 patients

Critical question is whether IL-6 actually involved in pathogenesis, and whether blockade will improve outcomes. 
Trials awaited. 

https://t.co/ALe8kII3qr https://t.co/07XGgM1HdN",3,1,1,1,2,1,2,0,2,2,3,-0.25
1262,1261,Ambassador Birx delivers remarks to the media on #COVID19. https://t.co/JC49nJ1rQ5,1,0,0,0,0,0,0,0,1,0,1,0
1263,1262,Thank you everyone for the well wishes on our very unique <U+201C>lockdown<U+201D> #25thanniversary <U+2764><U+FE0F> .... despite #covid19 we have each other &amp; we got health. #blessed with @marcperry1 <U+2014>-it<U+2019>s operation #lockdowns but make the best of it. #staypositive https://t.co/ZcDcU6eRkV,3,0,0,0,1,1,0,1,1,0,2,4.2
1264,1263,"A inicios de la siguiente semana daremos a conocer los detalles de diversos programas de #cr<U+00E9>dito, a trav<U+00E9>s de los cuales se va a apoyar a la micro y peque<U+00F1>a empresa, con el objetivo de mitigar el impacto econ<U+00F3>mico del #COVID19 en el #pa<U+00ED>s.",2,0,0,0,0,0,0,0,0,0,0,-0.25
1265,1264,#ConferenciaDePrensa: #Coronavirus #COVID19 #Qu<U+00E9>dateEnCasaYa | 5 de abril de 2020 https://t.co/S8A8GjneTq,1,0,0,0,0,0,0,0,0,0,0,0
1266,1265,FDA Covid-19 Controversial &amp; Hopeful Treatments: Controlling the Virus O... https://t.co/yPH1TCpYlb via @YouTube Please Watch we removed a glitch important for your safety #COVID19 #SARSCoV2 #SocialDistancing #fdachloroquine #NIH #handwashing #remdesivir #VitaminC #FDA,1,0,1,0,1,0,0,0,1,1,1,0.55
1267,1266,".
@realDonaldTrump @GOPLeader @HouseGOP @SpeakerPelosi @HouseDemocrats

Americans die everyday due to #COVID19. Everyday we lose love ones because of a failed response to the #coronavirus crisis.

YES, Americans have a right to know what happened &amp; why.

https://t.co/pHAuxXM1kG",3,1,0,1,2,1,2,1,0,3,1,0.1
1268,1267,El gobierno ha dejado la estrategia para enfrentar #COVID19 en manos de los cient<U+00ED>ficos. https://t.co/pOjaAG5cXn,2,0,0,0,0,0,0,0,0,0,0,0
1269,1268,"Encouraging signs #COVID19 spread may be slowing in many cities, especially northeast. Mitigation is working. New cases are nonetheless still building nationally; and southeast, New Orleans, sunbelt, southern California, Detroit, among others; remain areas of significant concern. https://t.co/2WrB6tYher",3,0,0,0,0,0,0,0,0,0,2,2.05
1270,1269,(Keep thinking: I<U+2019>ve a Masters in Public Health; wrote my doctoral dissertation on global efforts to tackle AIDS pandemic; co-authored a book on global health governance; teach MPH courses on health systems &amp; global health &amp; I<U+2019>m not qualified to lead a national #covid19 effort.),3,1,1,0,1,1,1,2,2,1,5,0.4
1271,1270,"If you<U+2019>re 65 and older or have an underlying medical condition, learn how you can take steps to protect yourself from #coronavirus. Learn more: https://t.co/iH2iRfg300. #COVID19 https://t.co/cTPjJ7QmBv",3,0,1,0,1,0,1,0,1,0,3,1.3
1272,1271,"En el informe de @lopezobrador_ no se anunci<U+00F3> ninguna medida relevante para afrontar la crisis econ<U+00F3>mica del #COVID19.  En plena emergencia, ley<U+00F3> una pieza de divulgaci<U+00F3>n ideol<U+00F3>gica, embistiendo fantasmas del pasado y abandonando su deber como Jefe de Estado para unir a la Naci<U+00F3>n https://t.co/ldeCYZIIuC",5,0,0,0,0,0,0,0,0,1,0,-0.75
1273,1272,"#Reportaje | Ante la incertidumbre o el p<U+00E1>nico que puede provocar el #covid19, recurrir al humor es m<U+00E1>s que un mecanismo de defensa, es un acto de sobrevivencia, de acuerdo con la psicoanalista Marie-France Patti / un texto de Anne Marie Mergier https://t.co/FjbeU45jxm",2,0,0,0,0,0,0,0,0,0,0,0.25
1274,1273,"HERE<U+2019>S A STAT WORTH SHARING! 

Global #COVID19 #coronavirus total recoveries have passed 250,000.

That<U+2019>s nearly 4x the number of deaths.

There 1,200,000+ confirmed cases worldwide. 

(source @JohnsHopkins) https://t.co/XoRwdxBwLx",5,0,0,0,0,0,0,0,0,0,1,1.15
1275,1274,Half of farm workers currently in the fields have been excluded from relief funds and unemployment in the #COVID19 stimulus bill. As #EssentialWorkers farm workers are working in fear. Act now @<U+00A0>https://t.co/Tag5rj1OTt<U+00A0>#WeFeedYou https://t.co/AQ7ImmPrYw,1,1,1,1,1,0,1,0,0,2,2,-1.1
1276,1275,<U+0001F4F9> We are #AllTogether during #COVID19 #Coronavirus . #NewYork #Italy #China #Atlanta #California #UnitedStates . #Microsoft provides #Microsoft365 . #ItGurusOfAtlanta gives 20-25% off #Licenses plus 15 hrs #migration assistance . Visit... https://t.co/M0mndjKQOp,4,0,0,0,0,0,0,0,0,0,0,0
1277,1276,"#Coronavirus
#COVID19 
#TrumpPressBriefing 

[TRUMP]
If I wear a mask, my self-tanner will smudge.",1,0,0,0,0,0,0,1,1,2,0,-0.85
1278,1277,"M<U+00E9>xico suma 253 nuevos casos de #covid19; es el mayor aumento desde el inicio de la pandemia en el pa<U+00ED>s.

MUY IMPORTANTE hacer conciencia que estos d<U+00ED>as NO son vacaciones.

<U+00A1><U+00A1><U+00A1>#Qu<U+00E9>dateEnCasa: cuida tu salud y la de tu familia!!! https://t.co/ZA5nvarzzx",5,0,0,0,0,0,0,0,0,0,1,0
1279,1278,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
1280,1279,El gobierno ha dejado la estrategia para enfrentar #COVID19 en manos de los cient<U+00ED>ficos. https://t.co/pOjaAG5cXn,2,0,0,0,0,0,0,0,0,0,0,0
1281,1280,"""We call on all of humanity to take inspiration from the acts of solidarity, cooperation &amp; kindness to support the vulnerable among us.""

UN Messengers of Peace show support for @antonioguterres' global ceasefire appeal amid #COVID19: https://t.co/o5IMalI53E https://t.co/M0agxbt4ZB",5,0,3,0,0,3,0,0,4,0,3,3.1
1282,1281,"Today<U+2019>s pathetic MSM Qs at the #WhiteHouseBriefing 

Should we wear a mask 
Will you wear a mask 
Why don<U+2019>t you wear a mask  
Will they wear a mask
Do you refuse to wear a mask 
Do we have enough masks 
Will the #CoronaTaskForce wear a mask

And repeat!
#COVID19
#Covid_19
@POTUS",2,0,0,1,0,0,1,0,1,3,0,-1.75
1283,1282,"I'm no medical expert or data scientist or any of that. But I have pretty good pattern recognition, and I cannot possibly see how we will get from 8K to 200K deaths in this country. And I'll slap the next person to say ""hey man do you even know what exponential means?"" #COVID19",3,2,4,1,2,2,1,2,5,2,5,1.5
1284,1283,We<U+2019>re #AllInThisTogether #StayStrong #COVID19 #QuarantineLife #CoronaCrisis #StayHome #staysafe we<U+2019>ll get through. #socialdistancinghug <U+0001F49F><U+0001F917> https://t.co/TCsyEhC8jp,4,0,0,0,0,0,0,0,0,0,0,0
1285,1284,"I wrote a letter to @realDonaldTrump to support his clemency, Josh said "" that's damn good babe, it brought me to tears no one has ever thought so good of me"". Josh is smart, funny,caring and loving. #iCARE4 @KimKardashian @FAMMFoundation #ClemencyNow #TruthMatters #COVID19 https://t.co/aNI9xOecbX",4,1,3,1,0,2,0,1,2,1,2,0.95
1286,1285,Ambassador Birx delivers remarks to the media on #COVID19. https://t.co/JC49nJ1rQ5,1,0,0,0,0,0,0,0,1,0,1,0
1287,1286,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
1288,1287,"Isn<U+2019>t this a cute picture of Dr. Fauci with Nancy<U+2753><U+0001F644><U+0001F644><U+0001F644>

I don<U+2019>t trust this man and I felt that way even before I saw this picture. 

#COVID19 #coronavirus https://t.co/cBg7stTQxM",5,0,0,0,0,0,0,0,1,0,1,1.25
1289,1288,"Dr. #JeromeAdams, the U.S. Surgeon General is a yes-man &amp; political mouthpiece. He's an unethical &amp; incompetent physician. The Hippocratic oath says, ""I will abstain from all intentional wrong-doing and harm"" (aka ""First, do no harm"")

#JeromeAdamsMustResign #Coronavirus #COVID19 https://t.co/e0jA2jz1Uk",4,1,0,1,1,0,1,0,3,2,3,-1.2
1290,1289,Great graphic on how long #COVID19 can live on surfaces: https://t.co/XWDIGNJHwI,3,0,1,0,0,0,0,0,0,0,0,0.5
1291,1290,"No todo son malas noticias, las playas de #Cancun lucen m<U+00E1>s limpias y han recuperado su esplendor ante la cuarentena por el #COVID19 https://t.co/oL6whSlfO2",2,0,0,0,0,0,0,0,0,0,0,0
1292,1291,"Hasta el informe de @lopezobrador_ para hacer frente a la crisis por #COVID19, la calificaci<U+00F3>n nacional sobre su gesti<U+00F3>n ante tal problema es reprobatoria: 45.86. #Baja es donde m<U+00E1>s le aplauden su trabajo por la crisis. #Guanajuato, donde menos: https://t.co/K8czdPSDvC",5,0,0,0,0,0,0,0,0,1,0,-0.75
1293,1292,"Featuring UCSF clinicians @Bob_Wachter, @PCH_SF, @JahanFahimi and their efforts to distribute public health information in the time of #COVID19. Thank you for your work! https://t.co/X0ER78VbVZ",4,0,2,0,0,0,0,0,0,0,2,1.15
1294,1293,"@NYGovCuomo I<U+2019>m mostly keeping my 6 yr old<U+2019>s cabin fever at bay <U+0001F62C>
We looked up pics of <U+201C>viruses under a microscope<U+201D> then she painted her own viruses <U+0001F9A0>, complete w glitter <U+0001F606> #cabinfever #virus #COVID19 https://t.co/KG1rosLT6i",3,0,0,1,1,1,0,0,0,1,0,-0.7
1295,1294,My OpEd on how we are supporting America<U+2019>s great small businesses and workers during the #COVID19 health care crisis: https://t.co/vnPGDSl0CK,4,0,0,0,0,0,0,0,1,2,1,1.5
1296,1295,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
1297,1296,"Conocer el n<U+00FA>mero total de enfermos no es la misi<U+00F3>n de la vigilancia epidemiol<U+00F3>gica, reiter<U+00F3> @HLGatell. En lugar de eso se estima un porcentaje de positividad de contagios de #Covid19 https://t.co/SioJF7iET4",5,0,0,0,0,0,0,0,0,0,0,0
1298,1297,"#<U+00DA>ltimaHora | Apenas el domingo pasado, 29 de marzo, las autoridades federales registraban 993 casos de #covid19, es decir hubo un aumento de m<U+00E1>s de mil casos en s<U+00F3>lo siete d<U+00ED>as https://t.co/9ZTZMazBE1",5,0,0,0,0,0,0,0,0,0,0,0
1299,1298,#COVID19 update as of 6:15 pm: We have 484 cases in #Austin &amp; remain at 6 deaths. Half of these cases are in the 20-39 year old age range. The @AustinTexasGov website has this info directly on the Covid-19 landing page <U+2013> &amp; much more: https://t.co/YraEJSzUHi (1/8) https://t.co/uuBEQyq6DZ,3,0,0,0,0,0,0,0,0,0,0,0
1300,1299,"Comparing #COVID19 Projections (https://t.co/zMKuQ4SUKg) with reported data by Covid Tracking (https://t.co/4t2dvr7NL1) for Apr 5:
- Overestimation of hospitalizations: 8 times
- Overestimation of of ICU beds needed: 6.4 times
- Overestimation of ventilators needed: 40.5 times https://t.co/lIYtSPPRp8",1,0,0,0,0,0,0,0,0,0,0,0
1301,1300,"Dr. Shiva is an MIT PhD in Biological Engineering. 
He believes the fearing mongering #COVID19 is really being used by the Deep State to crash Trump's economy for political gain.
Dr Anthony Fauci represents multiple leftist entities to undermine Trump's #MAGA.   
#Trump2020 #KAG https://t.co/8L6ZGwvHG5",1,0,1,0,2,1,1,2,1,2,1,-1.35
1302,1301,Doing all I can to answer questions abt govt response to #COVID19. Over 19k people called in to my 1st #covid19 tele town hall &amp; &gt;15k people called in to my 2nd. Never hesitate to call elected reps or fed agencies to learn how govt is helping U during this crisis! U deserve info!,4,1,1,0,0,0,0,0,1,1,2,0.3
1303,1302,Merkel sale de cuarentena tras dar negativo a #covid19. Este es su estado de salud: https://t.co/hwDg8DiPJc,2,0,0,0,0,0,0,0,0,0,0,0
1304,1303,"#DiarioDelCoronavirus | Este domingo, #AMLO dio un mensaje, la oposici<U+00F3>n le reclam<U+00F3> no anunciar apoyos a la econom<U+00ED>a y M<U+00E9>xico super<U+00F3> los 2,000 casos de #CoViD19

https://t.co/s4QERcfVr6",2,0,0,0,0,0,0,0,0,0,0,0
1305,1304,"COVID-19 Update: Sunday, 4/5/20

Closing out the weekend with the latest on #COVID19 from Dr. Craig Smith: https://t.co/SBvn3iEKFA https://t.co/CqvNdP7ZQP",1,0,0,0,0,0,0,0,1,0,0,0
1306,1305,"Dr. Shiva is an MIT PhD in Biological Engineering. 
He believes the fearing mongering #COVID19 is really being used by the Deep State to crash Trump's economy for political gain.
Dr Anthony Fauci represents multiple leftist entities to undermine Trump's #MAGA.   
#Trump2020 #KAG https://t.co/8L6ZGwvHG5",1,0,1,0,2,1,1,2,1,2,1,-1.35
1307,1306,No Evidence of Rapid Antiviral Clearance or Clinical Benefit with the Combination of Hydroxychloroquine and Azithromycin in Patients with Severe #COVID19 Always good to read something written by the outstanding <U+2066>@jmmolinaparis<U+2069> this is a <U+201C>must read<U+201D>. https://t.co/tk7jsRsWzM,3,0,1,0,0,2,0,2,2,1,4,1.9
1308,1307,"During times like these, we recognize how STRONG all of our healthcare and essential service workers are. We appreciate the work of those on the front lines in the fight against #COVID19. Thank you! #WeAreInThisTogether",1,1,0,0,2,0,0,0,0,1,1,2.35
1309,1308,"<U+00BF>D<U+00F3>nde est<U+00E1> el mensaje del presidente de M<U+00E9>xico ante la brutal crisis sanitaria por la pandemia del #COVID19 que estamos viviendo?

#InformeAMLO https://t.co/OtGH6VV9s1",2,1,0,0,1,0,0,0,0,2,0,-1.25
1310,1309,"Isn<U+2019>t this a cute picture of Dr. Fauci with Nancy<U+2753><U+0001F644><U+0001F644><U+0001F644>

I don<U+2019>t trust this man and I felt that way even before I saw this picture. 

#COVID19 #coronavirus https://t.co/cBg7stTQxM",5,0,0,0,0,0,0,0,1,0,1,1.25
1311,1310,El gobierno ha dejado la estrategia para enfrentar #COVID19 en manos de los cient<U+00ED>ficos. https://t.co/pOjaAG5cXn,2,0,0,0,0,0,0,0,0,0,0,0
1312,1311,"#<U+00DA>ltimaHora | Apenas el domingo pasado, 29 de marzo, las autoridades federales registraban 993 casos de #covid19, es decir hubo un aumento de m<U+00E1>s de mil casos en s<U+00F3>lo siete d<U+00ED>as https://t.co/9ZTZMazBE1",5,0,0,0,0,0,0,0,0,0,0,0
1313,1312,"Tune in tonight at 8:15pm as I will be interviewed on @MSNBC and provide an update nationally on the efforts our city is doing to combat and mitigate #COVID19. 

#HoustonStrong https://t.co/n8pEkao585",3,1,0,0,1,0,0,0,1,1,1,0.05
1314,1313,"If you are looking for information about how to support your and your colleagues<U+2019> mental health in the workplace during the #COVID19 pandemic, you can access these free resources provided by @CCOHS and @MHCC_: https://t.co/G3b5XCdZdM",3,0,0,0,1,1,1,0,1,1,2,0.65
1315,1314,"Y hoy en la conferencia de las 7 sobre #COVID19

94 personas muertas por Covid-19. 
2 mil 143 casos confirmados,
5 mil 209 sospechosos
10 mil 682 negativos. https://t.co/T2RFFdfGx1",5,0,0,0,0,0,0,0,0,0,0,0
1316,1315,"LIVE COMEDY SHOW | Working from Home 6

LIVE every Sun &amp; Wed night to entertain everyone throughout the #Covid19 #Pandemic.
Part standup, lots of improv, new segments every week and answering audience questions. Submit your questions tweets b4 show. https://t.co/0UohcXkpvO",4,0,2,0,1,1,1,0,1,1,1,0.8
1317,1316,"M<U+00E9>xico suma 253 nuevos casos de #covid19; es el mayor aumento desde el inicio de la pandemia en el pa<U+00ED>s.

MUY IMPORTANTE hacer conciencia que estos d<U+00ED>as NO son vacaciones.

<U+00A1><U+00A1><U+00A1>#Qu<U+00E9>dateEnCasa: cuida tu salud y la de tu familia!!! https://t.co/ZA5nvarzzx",5,0,0,0,0,0,0,0,0,0,1,0
1318,1317,.@AlaskaNurses President Donna Phillips discussed PPE and #COVID19 with KFQD. https://t.co/bUuEzmD8nZ,4,0,0,0,0,0,0,0,1,0,1,0
1319,1318,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
1320,1319,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
1321,1320,FOR SURE! #COVID19Pandemic #COVID<U+30FC>19 #COVID19 #COVID2019 #TrumpIsGuiltyOfNegligentGenocide #TrumpIsACompleteFailure #TrumpIsA_DANGER_ToAmerica #TrumpIsKillingUs #TrumpIsAMurderer #TrumpIsALoser #ThursdayThoughts #ThursdayMotivation https://t.co/ww29NFd9Aw,3,0,0,0,0,0,0,0,0,0,0,0
1322,1321,"Trump: We inherited ""obsolete,"" ""broken"" tests from the  Obama administration.

How the hell could you have inherited broken #COVID19 tests from Obama in 2017, when #COVID19 didn't even exist until 2019?
#SundayThoughts",3,2,0,1,2,0,2,1,0,2,0,-2.15
1323,1322,"A ti, due<U+00F1>o de una #MiPYME queremos decirte que #EstamosContigo. Hemos propuesto al @GobiernoMX medidas que te permitan seguir dando empleo y hacer frente al #COVID19. Presidente, no le d<U+00E9> la espalda a quienes dan vida y empleo a M<U+00E9>xico #NoNosDetieneElVirus <U+0001F1F2><U+0001F1FD> https://t.co/1tUnxWPn4b",2,0,0,0,0,0,0,0,0,0,0,0
1324,1323,Este es el Plan Econ<U+00F3>mico que anunci<U+00F3> AMLO el d<U+00ED>a de hoy ante #COVID<U+30FC>19mx #Covid19 #CoronavirusM<U+00E9>xico #COVID19mx https://t.co/HL9IlzML5e,2,0,1,0,0,0,0,0,0,0,0,0
1325,1324,"@GOPChairwoman You mean that she accepted requests to be interviewed; that's a little different from ""booked herself on TV nonstop"". That's what an elected official does; communicate with the public and particularly in the midst of the rapid growth of #COVID19 cases in her state.

STFU",3,0,1,0,0,0,0,1,2,0,3,1.65
1326,1325,"Due to #COVID19 aka #Coronavirus Ill be sending the first 700 people to like &amp; retweet this $700 -$17,890 through CashApp, Apple Pay # or Zelle <U+0001F3E6> drop all tags in comments) <U+0001F973><U+2764><U+FE0F> 
#CashAppWisdom https://t.co/SD6SnzrY0p",1,1,0,1,1,0,1,0,0,1,0,-0.5
1327,1326,As the weekend approaches I ask that everyone take social distancing &amp; wearing a mask/face covering seriously. #COVID19 is a virus that can spread to anyone - we can stop this together.,1,0,0,0,0,0,0,0,0,1,0,-0.9
1328,1327,"1/3 I<U+2019>m hearing anecdotal reports that certain young, healthy but potentially higher risk patients are getting sick with #COVID19 and doing bad. @CDCgov must urgently publish the collective U.S. clinical experience to guide care. China was far ahead at this.",4,0,2,1,2,1,1,1,1,3,4,2.6
1329,1328,"Shocked, but not surprised. Many countries are using the fear &amp; uncertainty associated with #COVID19 outbreaks as a means of passing controversial laws while the publics<U+2019> attention is focused elsewhere. We<U+2019>re calling on you, #Georgia, #Hungary &amp; #Montenegro.",3,1,0,0,0,0,0,1,0,1,1,-0.4
1330,1329,"When asked if he would follow @CDCgov<U+2019>s recommendation to wear a #mask, @JoeBiden resounds: <U+201C>Yes,<U+201D> adding that @realDonaldTrump <U+201C>may not like how he looks in a mask,<U+201D> but <U+201C>you should follow the #science.<U+201D><U+0001F44F><U+0001F3FC><U+0001F44F><U+0001F3FC><U+0001F44F><U+0001F3FC>

#coronavirus #COVID19 #StayHome
https://t.co/aEkb8PD71W",1,0,0,0,0,0,0,0,1,1,0,1.3
1331,1330,"#BREAKING: US #COVID19 #coronavirus death toll jumps past 9,000.

The timeline:

<U+25B6><U+FE0F> 2/29: 1
<U+25B6><U+FE0F> 3/26: 1k
<U+25B6><U+FE0F> 3/28: 2k
<U+25B6><U+FE0F> 3/30: 3k
<U+25B6><U+FE0F> 4/1: 4k
<U+25B6><U+FE0F> 4/2: 5k
<U+25B6><U+FE0F> 4/3: 6k
<U+25B6><U+FE0F> 4/3: 7k
<U+25B6><U+FE0F> 4/4: 8k 
<U+25B6><U+FE0F> 4/5: 9k

(source @JohnsHopkins) 

#COVID19Pandemic https://t.co/uyYdlgCwTE",5,1,1,1,1,0,1,1,0,1,0,-1.95
1332,1331,"Ayudemos a disminuir la propagaci<U+00F3>n del #Coronavirus #COVID19, si no te es imprescindible salir, #Qu<U+00E9>dateEnCasaYa. Los momentos que vivimos requieren el esfuerzo y responsabilidad de todas y todos. #M<U+00E9>xicoUnido saldr<U+00E1> adelante
#L<U+00E1>vateLasManos  #SanaDistancia https://t.co/aPzzpFNyLG",2,0,0,0,0,0,0,0,0,0,0,0
1333,1332,Hardly 'precautionary' this is precisely when #COVID19 turns bad https://t.co/Ctsob0xJnn,4,1,0,1,1,0,1,0,0,1,0,0.05
1334,1333,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
1335,1334,"For Trump to give medical advice <U+2014>  and in particular, to push the use of specific medication <U+2014> is a national disgrace. It's profoundly anti-science and medical propaganda.

#COVID19 #Coronavirus",3,1,1,1,1,0,1,1,2,2,1,-1.05
1336,1335,"Actuar en el momento correcto hace la diferencia. Si presentas alg<U+00FA>n s<U+00ED>ntoma del #COVID19, comun<U+00ED>cate al 911. https://t.co/N1QJACo4Xg",4,0,0,0,0,0,0,0,0,0,0,0
1337,1336,"#Ent<U+00E9>rate <U+26A1><U+FE0F>
Tres muertes de personal de salud en servicio por contagio de #Covid19, reconoci<U+00F3> este fin de semana el Instituto Mexicano del Seguro Social (IMSS).
https://t.co/H6DNwsfYlL",2,0,0,0,0,0,0,0,1,0,0,0
1338,1337,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
1339,1338,"None of these drugs is a complete solution. But they can be a bridge to vaccine and interim step powerful enough to restore confidence; save lives. Coupled to tools of public health, with a drug in our bag, we can make #COVID19 a manageable threat. The stakes could not be higher.",3,2,3,1,3,3,0,0,3,1,6,2.7
1340,1339,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
1341,1340,"<U+0001F6A8> A 13 Year Old Boy DIED of #Coronavirus / #COVID19

<U+0001F1EC><U+0001F1E7> A 13 Year Old Boy DIED of #Coronavirus / #COVID19 in London, on March 31, 2020.

<U+0001F5A5><U+FE0F>https://t.co/Orj7Ly0DKF

@BBCNews @BBCWorld 

@HubBucket @ProsumerSoft

@HubMedX @CDCgov

@WHO @AmerMedicalAssn https://t.co/KHkP1CR5Xf",3,0,0,1,0,0,0,0,0,1,1,-0.25
1342,1341,El presidente @lopezobrador_ anunci<U+00F3> que se eliminar<U+00E1>n los aguinaldos y bajar<U+00E1>n los sueldos de altos funcionarios -incluido <U+00E9>l mismo- para hacer frente a la crisis por #covid19 https://t.co/jLg0VCvyGV,2,0,0,0,0,0,0,0,0,1,0,-0.75
1343,1342,"#HumorEnCadena
#Qu<U+00E9>dateEnCasa #Coronavirus #COVID19 #SoloEnM<U+00E9>xico #FelizS<U+00E1>bado https://t.co/KPAwcLEXCu",5,0,0,0,0,0,0,0,0,0,0,0
1344,1343,"@mhaonline highlights our #caregivers in #Maryland hospitals on the front line of the fight against #COVID19, working 24/7 to keep us healthy and hopeful during this challenging time.  #healthcareheroes #caringduringcovid19 #healthcareworkers #Caring4Md 

https://t.co/GDg4hzp8ed https://t.co/YWGbp6XAd3",4,1,1,0,1,1,0,1,1,1,2,0.75
1345,1344,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
1346,1345,"Having a discussion on here last night, regarding the lack of death from #COVID19 in Japan, despite no lockdown. Obvious reasons: Japanese generally wear masks more often, are diligently clean, eat healthier, etc. So I did a little research and found something interesting (2)",3,1,1,1,1,2,1,1,4,3,6,2.2
1347,1346,UPDATE: #ACGME Statement on #PPE Shortage #COVID19 #MedEd https://t.co/1mqmBmgP8U,4,1,0,0,1,0,1,0,1,1,1,-0.75
1348,1347,#QueensSpeech felt incredibly moving this morning here in LA. The thanks she gave and unity she spoke of only highlighted the absolute dereliction of leadership here in America. #COVID19,4,0,0,0,0,0,0,0,1,1,2,1.65
1349,1348,"HERE<U+2019>S A STAT WORTH SHARING! 

Global #COVID19 #coronavirus total recoveries have passed 250,000.

That<U+2019>s nearly 4x the number of deaths.

There 1,200,000+ confirmed cases worldwide. 

(source @JohnsHopkins) https://t.co/XoRwdxBwLx",5,0,0,0,0,0,0,0,0,0,1,1.15
1350,1349,"La crisis del #COVID19 nos pone frente a una oportunidad: evaluar las condiciones de convivencia que tenemos y cambiarlas para acercarlas a nuestras aspiraciones como sociedad.

 Proponemos 4 ejes de acci<U+00F3>n a los distintos niveles de gobierno para tener futuro frente a la crisis: https://t.co/n7GonW0FBK",2,0,0,0,0,0,0,0,0,1,0,-0.75
1351,1350,"#FidelVive #Cuba <U+0001F3DD><U+FE0F><U+0001F1E8><U+0001F1FA>@LorezFrank <U+00A1>Aturdido, at<U+00F3>nito, que se yo!<U+00BF>Qu<U+00E9> le pasa a la gente en #EEUU<U+0001F1FA><U+0001F1F8>? No acaban de ver el peligro que se cierne sobre sus destinos: Propagaci<U+00F3>n exponencial del #COVID19, m<U+00E1>s de 300 mil contagiados y 8 mil muertos...<U+00BF>Y todav<U+00ED>a creen en #Trump'virus? https://t.co/pfP88kOeJe",2,0,0,0,0,0,0,0,0,0,0,0
