,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
2169,"RT @TeamTrump: HUGE--&gt; UPI/CVoter State Polls: @realDonaldTrump Ahead of @HillaryClinton in Electoral College #TrumpWins 
https://t.co/WdVI",FALSE,0,NA,2016-10-01 22:52:30,FALSE,NA,782352516809764869,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",obannons19691,810,TRUE,FALSE,NA,NA
2170,RT @MissLizzyNJ: @HillaryClinton you're not going to get the millennial vote by insulting the very people your policies have failed. #Basem,FALSE,0,NA,2016-10-01 22:52:29,FALSE,NA,782352516402913280,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Aviator300,433,TRUE,FALSE,NA,NA
2171,RT @TeamTrump: .@HillaryClinton thinks you're #BasementDwellers and #Deplorables. @realDonaldTrump thinks you're PATRIOTS. https://t.co/JJl,FALSE,0,NA,2016-10-01 22:52:29,FALSE,NA,782352514498854912,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Linda97157,1222,TRUE,FALSE,NA,NA
2172,"RT @TeamTrump: <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8> LEAKED AUDIO<ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>: What @HillaryClinton has to say about @BernieSanders supporters #BasementDwellers 
https://t.co/lBgZvbI8wS",FALSE,0,NA,2016-10-01 22:52:28,FALSE,NA,782352511869063172,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PA4TRUMP2016,2750,TRUE,FALSE,NA,NA
2173,"RT @EvilHillaryPics: Oh the ""struggle"" it must be for @HillaryClinton to pay her mortgage #election2016 #neverhillary #money https://t.co/S",FALSE,0,NA,2016-10-01 22:52:28,FALSE,NA,782352509713149952,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",betz_carl,156,TRUE,FALSE,NA,NA
2174,RT @FoxNews: Fox News Poll: Does @HillaryClinton's email scandal bother you? https://t.co/ud0MgUhxJj,FALSE,0,NA,2016-10-01 22:52:28,FALSE,NA,782352509251809283,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",MEMAPOPPI,484,TRUE,FALSE,NA,NA
2175,Dont B what @HillaryClinton wants you to be after graduation-her word #BasementDwellers #Badgers #YourVoteMatters https://t.co/cyCyrGjf7g,FALSE,0,NA,2016-10-01 22:52:25,TRUE,NA,782352498598240256,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PublicaOratio,0,FALSE,FALSE,NA,NA
2176,RT @TeamTrump: Has @HillaryClinton branded you one of the #Deplorables or #BasementDwellers? DON'T WORRY. @realDonaldTrump will represent A,FALSE,0,NA,2016-10-01 22:52:22,FALSE,NA,782352484991926280,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PamelaLocke58,781,TRUE,FALSE,NA,NA
2177,RT @TeamTrump: Has @HillaryClinton branded you one of the #Deplorables or #BasementDwellers? DON'T WORRY. @realDonaldTrump will represent A,FALSE,0,NA,2016-10-01 22:52:21,FALSE,NA,782352479434502145,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HollyCarolEarls,781,TRUE,FALSE,NA,NA
2178,RT @TeamTrump: Wouldn't it be nice if @HillaryClinton shared her true feelings w/ the American people like she does w/ her BIG DONORS?,FALSE,0,NA,2016-10-01 22:52:19,FALSE,NA,782352473239359488,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",juliercrenshaw,452,TRUE,FALSE,NA,NA
2179,"RT @KrisParonto: That's right @HillaryClinton @CNN @MSNBC @nytimes @washingtonpost @Salon ""I'M STILL COMING FOR YA!"" #souless  #unpatriotic",FALSE,0,NA,2016-10-01 22:52:18,FALSE,NA,782352467619033091,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Atomicnmbr_AU79,125,TRUE,FALSE,NA,NA
2180,"RT @EvilHillaryPics: Oh the ""struggle"" it must be for @HillaryClinton to pay her mortgage #election2016 #neverhillary #money https://t.co/S",FALSE,0,NA,2016-10-01 22:52:14,FALSE,NA,782352452775469056,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mathum1,156,TRUE,FALSE,NA,NA
2181,RT @AmericanMex067: I wonder how many #BasementDwellers would fit in @HillaryClinton's mansion. Elitist hypocrite! https://t.co/pzW7vHc4ps,FALSE,0,NA,2016-10-01 22:52:14,FALSE,NA,782352451202494464,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BDFrasier,1491,TRUE,FALSE,NA,NA
2182,RT @FoxNews: .@realDonaldTrump fundraising in NJ and campaigning in Pennsylvania as @HillaryClinton takes day off. https://t.co/XauXvDbL2O,FALSE,0,NA,2016-10-01 22:52:12,FALSE,NA,782352444160212993,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",pamellalala,366,TRUE,FALSE,NA,NA
2183,RT @FoxNews: North Carolina Poll: @realDonaldTrump leads @HillaryClinton 45% to 40%. https://t.co/HrpIglZdyJ,FALSE,0,NA,2016-10-01 22:52:10,FALSE,NA,782352436753084416,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Atomicnmbr_AU79,2061,TRUE,FALSE,NA,NA
2184,RT @FoxNews: Florida Poll: @HillaryClinton leads @realDonaldTrump 46% to 41%. https://t.co/pmOnRy7fSh,FALSE,0,NA,2016-10-01 22:52:10,FALSE,NA,782352435134070784,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AngryBrown_Girl,145,TRUE,FALSE,NA,NA
2185,"RT @TeamTrump: .@HillaryClinton's labels for hard-working American people:
#Deplorables
#BasementDwellers https://t.co/VJYipuAhIA",FALSE,0,NA,2016-10-01 22:52:09,FALSE,NA,782352430809833472,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",marymichaud,513,TRUE,FALSE,NA,NA
2186,RT @MissLizzyNJ: @HillaryClinton you're not going to get the millennial vote by insulting the very people your policies have failed. #Basem,FALSE,0,NA,2016-10-01 22:52:08,FALSE,NA,782352426078760962,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LeahR77,433,TRUE,FALSE,NA,NA
2187,RT @AmericanMex067: I wonder how many #BasementDwellers would fit in @HillaryClinton's mansion. Elitist hypocrite! https://t.co/pzW7vHc4ps,FALSE,0,NA,2016-10-01 22:52:05,FALSE,NA,782352413940289537,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FARONORTH,1491,TRUE,FALSE,NA,NA
2188,RT @AmericanMex067: I wonder how many #BasementDwellers would fit in @HillaryClinton's mansion. Elitist hypocrite! https://t.co/pzW7vHc4ps,FALSE,0,NA,2016-10-01 22:52:03,FALSE,NA,782352407321776128,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GOPChrisNJ,1491,TRUE,FALSE,NA,NA
2189,"RT @FoxNews: .@GovMikeHuckabee: ""@HillaryClinton is an elitist snob. She believes she's smarter than you."" https://t.co/Ko5R6Lx8SD",FALSE,0,NA,2016-10-01 22:52:03,FALSE,NA,782352405711118336,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",IleeCarr,843,TRUE,FALSE,NA,NA
2190,Share this graphic if you agree @HillaryClinton is the best choice for working people: https://t.co/uChvkuiPWr #1uVote via @AFLCIO,FALSE,0,NA,2016-10-01 22:52:01,FALSE,NA,782352396525539328,NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",jenniferdanish,0,FALSE,FALSE,NA,NA
2191,"RT @FoxNews: .@GovMikeHuckabee: ""@HillaryClinton is an elitist snob. She believes she's smarter than you."" https://t.co/KNNwOF5dSM",FALSE,0,NA,2016-10-01 22:51:58,FALSE,NA,782352383695130624,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jasonsmimi,1482,TRUE,FALSE,NA,NA
2192,"RT @FoxNews: .@GovMikeHuckabee on a @HillaryClinton presidency: ""We're going to have open borders; immigration is going to be uncontrolled.",FALSE,0,NA,2016-10-01 22:51:56,FALSE,NA,782352378074832896,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",Surrogatehobby1,616,TRUE,FALSE,NA,NA
2193,RT @AmericanMex067: I wonder how many #BasementDwellers would fit in @HillaryClinton's mansion. Elitist hypocrite! https://t.co/pzW7vHc4ps,FALSE,0,NA,2016-10-01 22:51:56,FALSE,NA,782352377244291073,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tomjeff5555,1491,TRUE,FALSE,NA,NA
2194,RT @FoxNews: North Carolina Poll: @realDonaldTrump leads @HillaryClinton 45% to 40%. https://t.co/HrpIglZdyJ,FALSE,0,NA,2016-10-01 22:51:56,FALSE,NA,782352375969447936,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GodProphet1,2061,TRUE,FALSE,NA,NA
2195,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/PG29rJOS0O",FALSE,0,NA,2016-10-01 22:51:55,FALSE,NA,782352373419212800,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DavidPritsky,893,TRUE,FALSE,NA,NA
2196,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/PG29rJOS0O",FALSE,0,NA,2016-10-01 22:51:53,FALSE,NA,782352362090496000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LisaMur79558156,893,TRUE,FALSE,NA,NA
2197,"RT @AmericanMex067: Not only does @HillaryClinton hate #BasementDwellers, the hypocrite likes to build walls around them. https://t.co/rGkk",FALSE,0,NA,2016-10-01 22:51:53,FALSE,NA,782352361872252928,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BDFrasier,1144,TRUE,FALSE,NA,NA
2198,RT @shipman96: .@HillaryClinton I'm a Mom of a #BasementDwellers &amp; that's WHY I'M VOTING 4 @DrJillStein. Only a 3rd Party Candidate Will Sa,FALSE,0,NA,2016-10-01 22:51:51,FALSE,NA,782352355064807424,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Truman_Town,24,TRUE,FALSE,NA,NA
2199,RT @AmericanMex067: I wonder how many #BasementDwellers would fit in @HillaryClinton's mansion. Elitist hypocrite! https://t.co/pzW7vHc4ps,FALSE,0,NA,2016-10-01 22:51:48,FALSE,NA,782352341349564417,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",rockportbasset,1491,TRUE,FALSE,NA,NA
2200,RT @1VoiceMatters: .@HillaryClinton has lots of different names for Americans who don't support her #BasementDwellers #BasketOfDeplorables,FALSE,0,NA,2016-10-01 22:51:47,FALSE,NA,782352338761682944,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",BraveNewWoman54,63,TRUE,FALSE,NA,NA
2201,"RT @FoxNews: .@GovMikeHuckabee on a @HillaryClinton presidency: ""We're going to have open borders; immigration is going to be uncontrolled.",FALSE,0,NA,2016-10-01 22:51:45,FALSE,NA,782352330578538496,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MaryNave2011,616,TRUE,FALSE,NA,NA
2202,"RT @latinaafortrump: Wait I thought #LoveTrumpsHate 
@HillaryClinton behind the scenes you hate us because we are aware of your corruption.",FALSE,0,NA,2016-10-01 22:51:45,FALSE,NA,782352329009876992,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coolnilk,2132,TRUE,FALSE,NA,NA
2203,RT @FreeBeacon: FLASHBACK: @HillaryClinton Laughs While Discussing Defense of Child Rapist https://t.co/iJwPkRFR1H https://t.co/SVoKBkXHmm,FALSE,0,NA,2016-10-01 22:51:41,FALSE,NA,782352312438132736,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Atomicnmbr_AU79,73,TRUE,FALSE,NA,NA
2204,RT @AmericanMex067: I wonder how many #BasementDwellers would fit in @HillaryClinton's mansion. Elitist hypocrite! https://t.co/pzW7vHc4ps,FALSE,0,NA,2016-10-01 22:51:41,FALSE,NA,782352312417198081,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",MicheleWilcox53,1491,TRUE,FALSE,NA,NA
2205,@CarmineZozzora @Braveheart_USA @HillaryClinton @FoxNews @realDonaldTrump Always on the wrong side.,FALSE,1,CarmineZozzora,2016-10-01 22:51:40,FALSE,782324063792467968,782352308910841856,2167674121,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",finn_marty,0,FALSE,FALSE,NA,NA
2206,RT @Ann_M_C: @sunnykcollins @HillaryClinton Yep! She's a hater https://t.co/XttObWPtod,FALSE,0,NA,2016-10-01 22:51:37,FALSE,NA,782352295317082112,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",MariEastman,37,TRUE,FALSE,NA,NA
2207,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/PG29rJOS0O",FALSE,0,NA,2016-10-01 22:51:33,FALSE,NA,782352279852552193,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Atomicnmbr_AU79,893,TRUE,FALSE,NA,NA
2208,RT @FoxNews: North Carolina Poll: @realDonaldTrump leads @HillaryClinton 45% to 40%. https://t.co/HrpIglZdyJ,FALSE,0,NA,2016-10-01 22:51:33,FALSE,NA,782352278372114432,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TomNeri1,2061,TRUE,FALSE,NA,NA
2209,RT @TeamTrump: .@HillaryClinton shows her disdain for you - show her the consequences of her words! #Deplorables #BasementDwellers https://,FALSE,0,NA,2016-10-01 22:51:32,FALSE,NA,782352276341915650,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Drives_Crazy,587,TRUE,FALSE,NA,NA
2210,RT @TeamTrump: Wondering if youre one of @HillaryClintons #BasementDwellers or #Deplorables? EASY: #FollowTheMoney https://t.co/mGnGKr1DBc,FALSE,0,NA,2016-10-01 22:51:31,FALSE,NA,782352272839872516,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rivkin_suzanne,708,TRUE,FALSE,NA,NA
2211,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/PG29rJOS0O",FALSE,0,NA,2016-10-01 22:51:24,FALSE,NA,782352242951098368,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Paul4better,893,TRUE,FALSE,NA,NA
2212,"RT @FoxNews: .@gehrig38 Rips @HillaryClinton: 'She's the Epitome of a Very Bad, Evil Human Being' https://t.co/A1sNJ02ejD https://t.co/bKI3",FALSE,0,NA,2016-10-01 22:51:23,FALSE,NA,782352236403757056,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",EnigerrRegineg,1067,TRUE,FALSE,NA,NA
2213,"RT @FoxNews: While talking to @UmaPemmaraju, @RealBenCarson talked about @HillaryClinton, Benghazi, and the server scandal. https://t.co/YU",FALSE,0,NA,2016-10-01 22:51:19,FALSE,NA,782352221505748993,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cheertwins52,1088,TRUE,FALSE,NA,NA
2214,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/PG29rJOS0O",FALSE,0,NA,2016-10-01 22:51:19,FALSE,NA,782352219295416320,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DunnoAbout,893,TRUE,FALSE,NA,NA
2215,"@trump2021 @herbertsnow @MagicRoyalty @HillaryClinton 

Supporting Hillary Clinton all the way. https://t.co/hy81VXLkmB",FALSE,8,trump2021,2016-10-01 22:51:18,FALSE,782346310460567552,782352214983520256,3957920723,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Steve_6895,3,FALSE,FALSE,NA,NA
2216,"RT @FoxNews: .@gehrig38 Rips @HillaryClinton: 'She's the Epitome of a Very Bad, Evil Human Being' https://t.co/A1sNJ02ejD https://t.co/bKI3",FALSE,0,NA,2016-10-01 22:51:15,FALSE,NA,782352204090880000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1605jodi,1067,TRUE,FALSE,NA,NA
2217,RT @TeamTrump: Wondering if youre one of @HillaryClintons #BasementDwellers or #Deplorables? EASY: #FollowTheMoney https://t.co/mGnGKr1DBc,FALSE,0,NA,2016-10-01 22:51:15,FALSE,NA,782352202471964672,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SAKREV,708,TRUE,FALSE,NA,NA
2218,RT @TeamTrump: Wouldn't it be nice if @HillaryClinton shared her true feelings w/ the American people like she does w/ her BIG DONORS?,FALSE,0,NA,2016-10-01 22:51:14,FALSE,NA,782352200957882368,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Debbierg51,452,TRUE,FALSE,NA,NA
2219,"RT @DJTrump_Cloud: If stop &amp; frisk is unconstitutional as @HillaryClinton &amp; Dems claim, is it unconstitutional for the TSA to do it pre fli",FALSE,0,NA,2016-10-01 22:51:14,FALSE,NA,782352200630620160,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9975Ts,1551,TRUE,FALSE,NA,NA
2220,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/JOA7dLlgoT",FALSE,0,NA,2016-10-01 22:51:14,FALSE,NA,782352198520836097,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Brian_Larry2u,1346,TRUE,FALSE,NA,NA
2221,RT @AmericanMex067: I wonder how many #BasementDwellers would fit in @HillaryClinton's mansion. Elitist hypocrite! https://t.co/pzW7vHc4ps,FALSE,0,NA,2016-10-01 22:51:13,FALSE,NA,782352196281085952,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jamesayo610,1491,TRUE,FALSE,NA,NA
2222,RT @TeamTrump: Wondering if youre one of @HillaryClintons #BasementDwellers or #Deplorables? EASY: #FollowTheMoney https://t.co/mGnGKr1DBc,FALSE,0,NA,2016-10-01 22:51:12,FALSE,NA,782352192736858112,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",oldbiker1966,708,TRUE,FALSE,NA,NA
2223,RT @AmericanMex067: I wonder how many #BasementDwellers would fit in @HillaryClinton's mansion. Elitist hypocrite! https://t.co/pzW7vHc4ps,FALSE,0,NA,2016-10-01 22:51:10,FALSE,NA,782352183039668225,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SharNeal,1491,TRUE,FALSE,NA,NA
2224,RT @jimwitkins: Afraid of leveling w/ their readers that only @HillaryClinton can save America from madman Trump. #copout https://t.co/VInU,FALSE,0,NA,2016-10-01 22:51:05,FALSE,NA,782352160029802496,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AmazingSOP1,3,TRUE,FALSE,NA,NA
2225,"RT @edhenry: Press pool says reporters ""being kept completely in the dark"" about why @HillaryClinton abruptly left 9/11 event https://t.co/",FALSE,0,NA,2016-10-01 22:51:02,FALSE,NA,782352148948484097,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",carm76lzv,803,TRUE,FALSE,NA,NA
2226,RT @TeamTrump: Wondering if youre one of @HillaryClintons #BasementDwellers or #Deplorables? EASY: #FollowTheMoney https://t.co/mGnGKr1DBc,FALSE,0,NA,2016-10-01 22:51:02,FALSE,NA,782352148017270785,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",TexGEOas,708,TRUE,FALSE,NA,NA
2227,RT @FoxNews: .@realDonaldTrump fundraising in NJ and campaigning in Pennsylvania as @HillaryClinton takes day off. https://t.co/XauXvDbL2O,FALSE,0,NA,2016-10-01 22:51:01,FALSE,NA,782352145437687808,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mikeo159,366,TRUE,FALSE,NA,NA
2228,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/PG29rJOS0O",FALSE,0,NA,2016-10-01 22:50:58,FALSE,NA,782352133941186560,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",Surrogatehobby1,893,TRUE,FALSE,NA,NA
2229,"RT @FoxNews: While talking to @UmaPemmaraju, @RealBenCarson talked about @HillaryClinton, Benghazi, and the server scandal. https://t.co/YU",FALSE,0,NA,2016-10-01 22:50:56,FALSE,NA,782352123371528192,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HaroldWGreer,1088,TRUE,FALSE,NA,NA
2230,RT @AmericanMex067: I wonder how many #BasementDwellers would fit in @HillaryClinton's mansion. Elitist hypocrite! https://t.co/pzW7vHc4ps,FALSE,0,NA,2016-10-01 22:50:55,FALSE,NA,782352119970037760,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",joehos18,1491,TRUE,FALSE,NA,NA
2231,RT @TeamTrump: Has @HillaryClinton branded you one of the #Deplorables or #BasementDwellers? DON'T WORRY. @realDonaldTrump will represent A,FALSE,0,NA,2016-10-01 22:50:55,FALSE,NA,782352119881949184,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PA4TRUMP2016,781,TRUE,FALSE,NA,NA
2232,RT @FoxNews: .@realDonaldTrump fundraising in NJ and campaigning in Pennsylvania as @HillaryClinton takes day off. https://t.co/XauXvDbL2O,FALSE,0,NA,2016-10-01 22:50:50,FALSE,NA,782352098713219076,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9975Ts,366,TRUE,FALSE,NA,NA
2233,RT @FoxNews: North Carolina Poll: @realDonaldTrump leads @HillaryClinton 45% to 40%. https://t.co/50rjpYDUcj,FALSE,0,NA,2016-10-01 22:50:40,FALSE,NA,782352055331655680,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ONYEANUSIBONAVE,505,TRUE,FALSE,NA,NA
2234,@HillaryClinton Seems the only one you're after is Russia. You've pointed to them to cover yourself. WORDS MATTER. YOU #Hillary<ed><U+00A0><U+00BD><ed><U+00B0><U+008D> knew,FALSE,0,HillaryClinton,2016-10-01 22:50:32,FALSE,777876269270704128,782352025044541440,1339835893,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tthompie,0,FALSE,FALSE,NA,NA
2235,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/JOA7dLlgoT",FALSE,0,NA,2016-10-01 22:50:31,FALSE,NA,782352019847643136,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",NukeRusich,1346,TRUE,FALSE,NA,NA
2236,RT @TeamTrump: Wondering if youre one of @HillaryClintons #BasementDwellers or #Deplorables? EASY: #FollowTheMoney https://t.co/mGnGKr1DBc,FALSE,0,NA,2016-10-01 22:50:30,FALSE,NA,782352014365827073,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HollyCarolEarls,708,TRUE,FALSE,NA,NA
2237,RT @FoxNews: North Carolina Poll: @realDonaldTrump leads @HillaryClinton 45% to 40%. https://t.co/HrpIglZdyJ,FALSE,0,NA,2016-10-01 22:50:26,FALSE,NA,782351999891152897,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",IQBEAUTYMAKEUP,2061,TRUE,FALSE,NA,NA
2238,"RT @FoxNews: While talking to @UmaPemmaraju, @RealBenCarson talked about @HillaryClinton, Benghazi, and the server scandal. https://t.co/YU",FALSE,0,NA,2016-10-01 22:50:25,FALSE,NA,782351992668590080,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",justsickoflies,1088,TRUE,FALSE,NA,NA
2239,RT @FoxNews: Florida Poll: @HillaryClinton leads @realDonaldTrump 46% to 41%. https://t.co/okFsCRWKh7,FALSE,0,NA,2016-10-01 22:50:19,FALSE,NA,782351967125372930,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mrindependant,123,TRUE,FALSE,NA,NA
2240,RT @TeamTrump: .@HillaryClinton ran the State Department like a friends and family program. We cannot have Crooked in the White House! http,FALSE,0,NA,2016-10-01 22:50:18,FALSE,NA,782351964117999616,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",IleeCarr,464,TRUE,FALSE,NA,NA
2241,RT @FoxNews: North Carolina Poll: @realDonaldTrump leads @HillaryClinton 45% to 40%. https://t.co/HrpIglZdyJ,FALSE,0,NA,2016-10-01 22:50:14,FALSE,NA,782351947869421569,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Nickybaby007,2061,TRUE,FALSE,NA,NA
2242,"RT @FoxNews: .@HillaryClinton: ""I mean, really - who gets up at 3 o'clock in the morning to engage in a Twitter attack against a former Mis",FALSE,0,NA,2016-10-01 22:50:12,FALSE,NA,782351939950391296,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Spatzercat,194,TRUE,FALSE,NA,NA
2243,"RT @FoxNews: While talking to @UmaPemmaraju, @RealBenCarson talked about @HillaryClinton, Benghazi, and the server scandal. https://t.co/jy",FALSE,0,NA,2016-10-01 22:50:11,FALSE,NA,782351936813084672,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",diana_johnstone,741,TRUE,FALSE,NA,NA
2244,"RT @AmericanMex067: Not only does @HillaryClinton hate #BasementDwellers, the hypocrite likes to build walls around them. https://t.co/rGkk",FALSE,0,NA,2016-10-01 22:50:08,FALSE,NA,782351923248758784,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TipToe51,1144,TRUE,FALSE,NA,NA
2245,RT @AmericanMex067: I wonder how many #BasementDwellers would fit in @HillaryClinton's mansion. Elitist hypocrite! https://t.co/pzW7vHc4ps,FALSE,0,NA,2016-10-01 22:50:07,FALSE,NA,782351920061095936,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PA4TRUMP2016,1491,TRUE,FALSE,NA,NA
