,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
3203,"@HillaryClinton 

Supporting Hillary Clinton all the way. https://t.co/l6oKS9WkUg",FALSE,3,HillaryClinton,2016-10-01 22:26:19,FALSE,782340638297567232,782345929328177152,1339835893,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Steve_6895,0,FALSE,FALSE,NA,NA
3204,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/vWBy7Vr02O",FALSE,0,NA,2016-10-01 22:26:19,FALSE,NA,782345928237867008,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nenaj12012,615,TRUE,FALSE,NA,NA
3205,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/vWBy7Vr02O",FALSE,0,NA,2016-10-01 22:26:19,FALSE,NA,782345927575031810,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TrumpsMyHomeboy,615,TRUE,FALSE,NA,NA
3206,RT @TeamTrump: Has @HillaryClinton branded you one of the #Deplorables or #BasementDwellers? DON'T WORRY. @realDonaldTrump will represent A,FALSE,0,NA,2016-10-01 22:26:19,FALSE,NA,782345927348461568,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",luvsdogs12,781,TRUE,FALSE,NA,NA
3207,"RT @AmericanMex067: Not only does @HillaryClinton hate #BasementDwellers, the hypocrite likes to build walls around them. https://t.co/rGkk",FALSE,0,NA,2016-10-01 22:26:18,FALSE,NA,782345926199222272,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DickCharleston,1144,TRUE,FALSE,NA,NA
3208,RT @AndieMarie888: .@HillaryClinton #HillarysArmy phone-banking to ensure our country's future. #ImWithHer #ProudToBePA #PikeCounty #PikePA,FALSE,0,NA,2016-10-01 22:26:18,FALSE,NA,782345925704364032,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WeinfeldRuth,7,TRUE,FALSE,NA,NA
3209,RT @FoxNews: North Carolina Poll: @realDonaldTrump leads @HillaryClinton 45% to 40%. https://t.co/HrpIglZdyJ,FALSE,0,NA,2016-10-01 22:26:17,FALSE,NA,782345922495799300,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ccenters1,2061,TRUE,FALSE,NA,NA
3210,"RT @AmericanMex067: Not only does @HillaryClinton hate #BasementDwellers, the hypocrite likes to build walls around them. https://t.co/rGkk",FALSE,0,NA,2016-10-01 22:26:13,FALSE,NA,782345905752018947,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JewelsJones1,1144,TRUE,FALSE,NA,NA
3211,"RT @AmericanMex067: Not only does @HillaryClinton hate #BasementDwellers, the hypocrite likes to build walls around them. https://t.co/rGkk",FALSE,0,NA,2016-10-01 22:26:11,FALSE,NA,782345893861330944,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Skonialo,1144,TRUE,FALSE,NA,NA
3212,#LorettaLynch lets #HillaryClinton off &amp; @HillaryClinton is considering @LorettaLynch for #SCOTUS -talk abt payback. #RiggedSystem #Iowa,FALSE,0,NA,2016-10-01 22:26:09,FALSE,NA,782345887498383360,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RCvengros,0,FALSE,FALSE,NA,NA
3213,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/PG29rJOS0O",FALSE,0,NA,2016-10-01 22:26:09,FALSE,NA,782345885787107328,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ArmorCavSpin,893,TRUE,FALSE,NA,NA
3214,"RT @FoxNews: .@GovMikeHuckabee: ""@HillaryClinton is an elitist snob. She believes she's smarter than you."" https://t.co/Ko5R6Lx8SD",FALSE,0,NA,2016-10-01 22:26:08,FALSE,NA,782345885208289280,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jwins3290,843,TRUE,FALSE,NA,NA
3215,"RT @FoxNews: While talking to @UmaPemmaraju, @RealBenCarson talked about @HillaryClinton, Benghazi, and the server scandal. https://t.co/YU",FALSE,0,NA,2016-10-01 22:26:08,FALSE,NA,782345883828555776,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1559pg,1088,TRUE,FALSE,NA,NA
3216,"RT @Jesus2day777: I thought we didnt have segregation anymore, @HillaryClinton doesnt see it that way she knows shes defeated when we r uni",FALSE,0,NA,2016-10-01 22:26:06,FALSE,NA,782345875104202752,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SonnyTfoth,5,TRUE,FALSE,NA,NA
3217,RT @TeamTrump: Wondering if youre one of @HillaryClintons #BasementDwellers or #Deplorables? EASY: #FollowTheMoney https://t.co/mGnGKr1DBc,FALSE,0,NA,2016-10-01 22:26:06,FALSE,NA,782345873493790720,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",chadicus13,708,TRUE,FALSE,NA,NA
3218,"RT @FoxNews: .@GovMikeHuckabee: ""@HillaryClinton is an elitist snob. She believes she's smarter than you."" https://t.co/Ko5R6Lx8SD",FALSE,0,NA,2016-10-01 22:26:00,FALSE,NA,782345850311811073,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rachelkingmakeu,843,TRUE,FALSE,NA,NA
3219,"RT @FoxNews: While talking to @UmaPemmaraju, @RealBenCarson talked about @HillaryClinton, Benghazi, and the server scandal. https://t.co/jy",FALSE,0,NA,2016-10-01 22:25:59,FALSE,NA,782345846235037696,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lastchance4usa,741,TRUE,FALSE,NA,NA
3220,"RT @latinaafortrump: Wait I thought #LoveTrumpsHate 
@HillaryClinton behind the scenes you hate us because we are aware of your corruption.",FALSE,0,NA,2016-10-01 22:25:57,FALSE,NA,782345837829623809,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",DaPeaple,2132,TRUE,FALSE,NA,NA
3221,RT @1VoiceMatters: .@HillaryClinton has lots of different names for Americans who don't support her #BasementDwellers #BasketOfDeplorables,FALSE,0,NA,2016-10-01 22:25:54,FALSE,NA,782345823539433472,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JennRush,63,TRUE,FALSE,NA,NA
3222,"@HillaryClinton - Yea &amp; your people vote when their residence is the GRAVE!!! You LYING, CORRUPT BITCH!!!",FALSE,0,HillaryClinton,2016-10-01 22:25:52,FALSE,780952846682427393,782345818154016769,1339835893,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GLBourbon,0,FALSE,FALSE,NA,NA
3223,#Deplorables &amp; #BasementDwellers uniting 2 fight @HillaryClinton. I saw this coming! Let's go! @JeanetteJing https://t.co/1U3OvMqmkp,FALSE,1,NA,2016-10-01 22:25:52,TRUE,NA,782345816715370496,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",blackdeplorable,1,FALSE,FALSE,NA,NA
3224,"You cut the video to spin the truth (as per usual) @HillaryClinton 

They were booing at Obama for supporting you. Classic Cooked Hillary.",FALSE,28,HillaryClinton,2016-10-01 22:25:51,FALSE,782340638297567232,782345812152025088,1339835893,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JeffTutorials,2,FALSE,FALSE,NA,NA
3225,There's alway something going with Trump @ his pants. Now it's on fire with his lies. @HillaryClinton https://t.co/79PSHHasTW,FALSE,0,NA,2016-10-01 22:25:49,FALSE,NA,782345805248270336,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",262MEBrown,0,FALSE,FALSE,NA,NA
3226,"RT @FoxNews: .@GovMikeHuckabee on a @HillaryClinton presidency: ""We're going to have open borders; immigration is going to be uncontrolled.",FALSE,0,NA,2016-10-01 22:25:49,FALSE,NA,782345803436359680,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rachelkingmakeu,616,TRUE,FALSE,NA,NA
3227,"RT @FoxNews: .@GovMikeHuckabee on a @HillaryClinton presidency: ""We're going to have open borders; immigration is going to be uncontrolled.",FALSE,0,NA,2016-10-01 22:25:48,FALSE,NA,782345799376044032,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AskKathy,616,TRUE,FALSE,NA,NA
3228,@HillaryClinton Hillary is a Marxist. She is a liar. She promises &amp; never delivers. She's accomplished nothing. Sol https://t.co/GyqPf34aiK,FALSE,1,HillaryClinton,2016-10-01 22:25:47,TRUE,NA,782345796784193536,1339835893,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realPamelaAnne,1,FALSE,FALSE,NA,NA
3229,"@HillaryClinton if you mean rigging the primaries and buying @BernieSanders out, then yeah, teamwork....",FALSE,0,HillaryClinton,2016-10-01 22:25:45,FALSE,782309056358866945,782345786562600960,1339835893,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",little_bigwood,0,FALSE,FALSE,NA,NA
3230,"RT @FoxNews: While talking to @UmaPemmaraju, @RealBenCarson talked about @HillaryClinton, Benghazi, and the server scandal. https://t.co/YU",FALSE,0,NA,2016-10-01 22:25:45,FALSE,NA,782345786432614401,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",crzymom110,1088,TRUE,FALSE,NA,NA
3231,"RT @FoxNews: .@GovMikeHuckabee on a @HillaryClinton presidency: ""We're going to have open borders; immigration is going to be uncontrolled.",FALSE,0,NA,2016-10-01 22:25:42,FALSE,NA,782345773111320576,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AnnieSparklez,616,TRUE,FALSE,NA,NA
3232,"RT @TeamTrump: <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8> LEAKED AUDIO<ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>: What @HillaryClinton has to say about @BernieSanders supporters #BasementDwellers 
https://t.co/lBgZvbI8wS",FALSE,0,NA,2016-10-01 22:25:41,FALSE,NA,782345771890929665,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ellimayradrep,2750,TRUE,FALSE,NA,NA
3233,"RT @FoxNews: While talking to @UmaPemmaraju, @RealBenCarson talked about @HillaryClinton, Benghazi, and the server scandal. https://t.co/YU",FALSE,0,NA,2016-10-01 22:25:40,FALSE,NA,782345767537094656,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CindyMahanna,1088,TRUE,FALSE,NA,NA
3234,RT @FoxNews: Fox News Poll: Does @HillaryClinton's email scandal bother you? https://t.co/ud0MgUhxJj,FALSE,0,NA,2016-10-01 22:25:40,FALSE,NA,782345763766595584,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CSMPeterBrooks,484,TRUE,FALSE,NA,NA
3235,"RT @latinaafortrump: Wait I thought #LoveTrumpsHate 
@HillaryClinton behind the scenes you hate us because we are aware of your corruption.",FALSE,0,NA,2016-10-01 22:25:39,FALSE,NA,782345762273390592,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",gmaslsk,2132,TRUE,FALSE,NA,NA
3236,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/PG29rJOS0O",FALSE,0,NA,2016-10-01 22:25:38,FALSE,NA,782345755604426752,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",karensvest,893,TRUE,FALSE,NA,NA
3237,"RT @FoxNews: .@GovMikeHuckabee on a @HillaryClinton presidency: ""We're going to have open borders; immigration is going to be uncontrolled.",FALSE,0,NA,2016-10-01 22:25:37,FALSE,NA,782345752110567424,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Marjori77680062,447,TRUE,FALSE,NA,NA
3238,@thehill @realDonaldTrump @HillaryClinton @CNN @andersoncooper issue 6) Do you think we should continue to go to china and paraguay for food,FALSE,0,Thestructureman,2016-10-01 22:25:36,FALSE,782345551979225088,782345749430317056,1416765386,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Thestructureman,0,FALSE,FALSE,NA,NA
3239,"RT @TeamTrump: <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8> LEAKED AUDIO<ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>: What @HillaryClinton has to say about @BernieSanders supporters #BasementDwellers 
https://t.co/lBgZvbI8wS",FALSE,0,NA,2016-10-01 22:25:34,FALSE,NA,782345742501318656,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",joey_brown522,2750,TRUE,FALSE,NA,NA
3240,RT @FoxNews: North Carolina Poll: @realDonaldTrump leads @HillaryClinton 45% to 40%. https://t.co/HrpIglZdyJ,FALSE,0,NA,2016-10-01 22:25:32,FALSE,NA,782345730140860420,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",QQBeautifulDove,2061,TRUE,FALSE,NA,NA
3241,RT @AmericanMex067: I wonder how many #BasementDwellers would fit in @HillaryClinton's mansion. Elitist hypocrite! https://t.co/pzW7vHc4ps,FALSE,0,NA,2016-10-01 22:25:30,FALSE,NA,782345724986028036,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",EllenGu96127821,1491,TRUE,FALSE,NA,NA
3242,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/PG29rJOS0O",FALSE,0,NA,2016-10-01 22:25:30,FALSE,NA,782345723740295169,NA,"<a href=""http://mvilla.it/fenix"" rel=""nofollow"">Fenix for Android</a>",dublin_murphy,893,TRUE,FALSE,NA,NA
3243,RT @TeamTrump: .@HillaryClinton shows her disdain for you - show her the consequences of her words! #Deplorables #BasementDwellers https://,FALSE,0,NA,2016-10-01 22:25:29,FALSE,NA,782345718950420481,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ellimayradrep,587,TRUE,FALSE,NA,NA
3244,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/PG29rJOS0O",FALSE,0,NA,2016-10-01 22:25:24,FALSE,NA,782345698477875204,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1605jodi,893,TRUE,FALSE,NA,NA
3245,Share this graphic if you agree @HillaryClinton is the best choice for working people: https://t.co/OpSDHettUu #1uVote via @AFLCIO,FALSE,1,NA,2016-10-01 22:25:23,FALSE,NA,782345693499305984,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dwebster21,0,FALSE,FALSE,NA,NA
3246,RT @FreeBeacon: FLASHBACK: @HillaryClinton Laughs While Discussing Defense of Child Rapist https://t.co/iJwPkRFR1H https://t.co/SVoKBkXHmm,FALSE,0,NA,2016-10-01 22:25:21,FALSE,NA,782345687287685120,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DCuz1,73,TRUE,FALSE,NA,NA
3247,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/JOA7dLlgoT",FALSE,0,NA,2016-10-01 22:25:21,FALSE,NA,782345687140794368,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NWACANADA2,1346,TRUE,FALSE,NA,NA
3248,RT @TeamTrump: .@HillaryClinton thinks you're #BasementDwellers and #Deplorables. @realDonaldTrump thinks you're PATRIOTS. https://t.co/JJl,FALSE,0,NA,2016-10-01 22:25:19,FALSE,NA,782345678945030145,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GrockiBarbara,1222,TRUE,FALSE,NA,NA
3249,"RT @FoxNews: While talking to @UmaPemmaraju, @RealBenCarson talked about @HillaryClinton, Benghazi, and the server scandal. https://t.co/YU",FALSE,0,NA,2016-10-01 22:25:13,FALSE,NA,782345653821251584,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",shannondeveney,1088,TRUE,FALSE,NA,NA
3250,"RT @HillarysAmerica: .@Google says they're not hiding negative search results about @HillaryClinton, but what do you think? https://t.co/03",FALSE,0,NA,2016-10-01 22:25:12,FALSE,NA,782345648242778112,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LllbroCashoutt,223,TRUE,FALSE,NA,NA
3251,"RT @FoxNews: .@GovMikeHuckabee on a @HillaryClinton presidency: ""We're going to have open borders; immigration is going to be uncontrolled.",FALSE,0,NA,2016-10-01 22:25:12,FALSE,NA,782345647890456577,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AshleyYCope,616,TRUE,FALSE,NA,NA
3252,"RT @FoxNews: .@GovMikeHuckabee on a @HillaryClinton presidency: ""We're going to have open borders; immigration is going to be uncontrolled.",FALSE,0,NA,2016-10-01 22:25:11,FALSE,NA,782345642920206336,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",fitzie63,616,TRUE,FALSE,NA,NA
3253,@HillaryClinton doesn't wake up that early to save 4 Americans in Benghazi. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>. @FoxNews @LouDobbs @seanhannity @CNN https://t.co/FAt9SWHdJy,FALSE,0,HillaryClinton,2016-10-01 22:25:10,TRUE,NA,782345640655278080,1339835893,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Leisure199,0,FALSE,FALSE,NA,NA
3254,@HillaryClinton -don't take that mess about Bill. DJT still throwing stones from a glass house. https://t.co/pn80Pn5MDJ,FALSE,0,HillaryClinton,2016-10-01 22:25:08,FALSE,NA,782345629641039872,1339835893,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Prefoxx,0,FALSE,FALSE,NA,NA
3255,"RT @HillarysAmerica: .@Google says they're not hiding negative search results about @HillaryClinton, but what do you think? https://t.co/03",FALSE,0,NA,2016-10-01 22:25:07,FALSE,NA,782345628827455488,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",angiederay,223,TRUE,FALSE,NA,NA
3256,RT @APatriotDude: #BasementDwellers and #Deplorables unite to put an end to @HillaryClinton and the Clinton Corruption Machine. Make Americ,FALSE,0,NA,2016-10-01 22:25:07,FALSE,NA,782345627287990273,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kbadcock12,16,TRUE,FALSE,NA,NA
3257,RT @TeamTrump: Wondering if youre one of @HillaryClintons #BasementDwellers or #Deplorables? EASY: #FollowTheMoney https://t.co/mGnGKr1DBc,FALSE,0,NA,2016-10-01 22:25:04,FALSE,NA,782345616219213824,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",MrsScappaticci,708,TRUE,FALSE,NA,NA
3258,RT @FoxNews: .@HillaryClinton on @BernieSanders supporters. https://t.co/IARQwkq1M4,FALSE,0,NA,2016-10-01 22:25:04,FALSE,NA,782345614616989699,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mcmurphyOUfan,509,TRUE,FALSE,NA,NA
3259,"RT @FoxNews: .@GovMikeHuckabee on a @HillaryClinton presidency: ""We're going to have open borders; immigration is going to be uncontrolled.",FALSE,0,NA,2016-10-01 22:25:01,FALSE,NA,782345601853906944,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",shelley_bair,616,TRUE,FALSE,NA,NA
3260,"RT @HumanistReport: Hey @HillaryClinton, I'm not a basement dweller, and I AM informed, are you? Prove it and debate @DrJillStein.",FALSE,0,NA,2016-10-01 22:25:00,FALSE,NA,782345596413677568,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",msuspartan5,77,TRUE,FALSE,NA,NA
3261,"RT @FoxNews: .@GovMikeHuckabee on a @HillaryClinton presidency: ""We're going to have open borders; immigration is going to be uncontrolled.",FALSE,0,NA,2016-10-01 22:24:59,FALSE,NA,782345591783206912,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MontgomerRose,616,TRUE,FALSE,NA,NA
3262,"RT @FoxNews: .@GovMikeHuckabee on a @HillaryClinton presidency: ""We're going to have open borders; immigration is going to be uncontrolled.",FALSE,0,NA,2016-10-01 22:24:58,FALSE,NA,782345591451942913,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Ken_Friedlander,616,TRUE,FALSE,NA,NA
3263,RT @AmericanMex067: I wonder how many #BasementDwellers would fit in @HillaryClinton's mansion. Elitist hypocrite! https://t.co/pzW7vHc4ps,FALSE,0,NA,2016-10-01 22:24:58,FALSE,NA,782345590596247552,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SusanGr16576445,1491,TRUE,FALSE,NA,NA
3264,RT @jakesgotcars: Do you think @billclinton and @HillaryClinton told @danney_williams that? #MakeAmericaGreatAgain vote @realDonaldTrump ht,FALSE,0,NA,2016-10-01 22:24:58,FALSE,NA,782345587639320577,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MelissaMaine05,10,TRUE,FALSE,NA,NA
3265,"@brianknewhouse @HillaryClinton Yeah, but it's relative. That was BEFORE we knew what unqualified really meant.",FALSE,1,brianknewhouse,2016-10-01 22:24:57,FALSE,782340795076444160,782345586217328640,818468149,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",elliottlockwood,0,FALSE,FALSE,NA,NA
3266,@tashtasash @NeilTurner_ @HillaryClinton @vivelafra You are sick!,FALSE,0,tashtasash,2016-10-01 22:24:57,FALSE,782262041297825792,782345583642030080,761516804808122368,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",jstinson22,0,FALSE,FALSE,NA,NA
3267,"@iiilllliii3 @HillaryClinton @billclinton Actually, they didn't. Court found father had sole right to determine where Elian lived, not rels.",FALSE,0,iiilllliii3,2016-10-01 22:24:55,FALSE,782342372185309185,782345577501564928,4266211361,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Steve_6895,0,FALSE,FALSE,NA,NA
3268,"RT @FoxNews: .@GovMikeHuckabee: ""@HillaryClinton is an elitist snob. She believes she's smarter than you."" https://t.co/KNNwOF5dSM",FALSE,0,NA,2016-10-01 22:24:55,FALSE,NA,782345576717357056,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rachelkingmakeu,1482,TRUE,FALSE,NA,NA
3269,Hey #BasementDwellers! Why isn't @HillaryClinton 50 points ahead?,FALSE,6,NA,2016-10-01 22:24:52,FALSE,NA,782345565665234945,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hammerinheckman,10,FALSE,FALSE,NA,NA
3270,RT @TeamTrump: .@HillaryClinton ran the State Department like a friends and family program. We cannot have Crooked in the White House! http,FALSE,0,NA,2016-10-01 22:24:52,FALSE,NA,782345563853377537,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",navymomsullivan,464,TRUE,FALSE,NA,NA
3271,"RT @FoxNews: .@HillaryClinton: ""I mean, really - who gets up at 3 o'clock in the morning to engage in a Twitter attack against a former Mis",FALSE,0,NA,2016-10-01 22:24:50,FALSE,NA,782345557675311104,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rachelkingmakeu,236,TRUE,FALSE,NA,NA
3272,"RT @FoxNews: While talking to @UmaPemmaraju, @RealBenCarson talked about @HillaryClinton, Benghazi, and the server scandal. https://t.co/jy",FALSE,0,NA,2016-10-01 22:24:50,FALSE,NA,782345556932726784,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanaSchoonover1,741,TRUE,FALSE,NA,NA
3273,"@thehill @realDonaldTrump @HillaryClinton @CNN @andersoncooper ..a dieing infrastructure and clean our water, sewer, and food.",FALSE,0,Thestructureman,2016-10-01 22:24:49,FALSE,782345352804380672,782345551979225088,1416765386,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Thestructureman,0,FALSE,FALSE,NA,NA
3274,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/PG29rJOS0O",FALSE,0,NA,2016-10-01 22:24:48,FALSE,NA,782345546312790016,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BookersGuy,893,TRUE,FALSE,NA,NA
3275,"RT @latinaafortrump: Wait I thought #LoveTrumpsHate 
@HillaryClinton behind the scenes you hate us because we are aware of your corruption.",FALSE,0,NA,2016-10-01 22:24:47,FALSE,NA,782345544488275968,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DickCharleston,2132,TRUE,FALSE,NA,NA
3276,"RT @FoxNews: Fox News Poll: Among independent voters, @realDonaldTrump leads @HillaryClinton 41% to 29%. https://t.co/JOA7dLlgoT",FALSE,0,NA,2016-10-01 22:24:46,FALSE,NA,782345537643220992,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",paulinuss1,1346,TRUE,FALSE,NA,NA
3277,"RT @FoxNews: .@realDonaldTrump: ""[@HillaryClinton's] nasty, but I can be nastier than she can ever be."" https://t.co/gUfkOGruTl",FALSE,0,NA,2016-10-01 22:24:44,FALSE,NA,782345530781241344,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",MrsScappaticci,198,TRUE,FALSE,NA,NA
3278,RT @TeamTrump: .@HillaryClinton ran the State Department like a friends and family program. We cannot have Crooked in the White House! http,FALSE,0,NA,2016-10-01 22:24:40,FALSE,NA,782345515132477440,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",elvarney,464,TRUE,FALSE,NA,NA
3279,@extranapkins good luck at your show tonight. I'll be in the audience leering and jeering  with @HillaryClinton,FALSE,0,extranapkins,2016-10-01 22:24:38,FALSE,NA,782345504738861056,16001851,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",j0rdandhall,0,FALSE,FALSE,NA,NA
3280,RT @willspeakout: Dear @HillaryClinton : You are not the smartest person in the world so please don't patronize #BasementDwellers and #Depl,FALSE,0,NA,2016-10-01 22:24:37,FALSE,NA,782345502964584449,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",pamellalala,21,TRUE,FALSE,NA,NA
